,logFC,logCPM,LR,PValue,FDR
S100A8,-0.494053256110957,10.3155764223934,21.0301516815074,4.52112120283259e-06,0.0481408985677614
SLC28A3,-2.61682878297577,1.91216533461107,18.2791049463778,1.90788438493297e-05,0.101575764653831
GADD45A,-1.31818053054643,4.1073153224347,16.0799881619772,6.07223339229036e-05,0.15628809881942
FTCDNL1,-1.14547099348213,3.74828039503629,16.0029998654062,6.32421954346287e-05,0.15628809881942
ZNF473,-2.07493372613436,1.81979406509688,15.6330401444922,7.68991457930844e-05,0.15628809881942
GIHCG,1.45326709665407,2.98026939547306,15.0452653905154,0.000104963227923712,0.15628809881942
SPTBN5,-1.99405462499508,1.97775601511389,15.0166925455478,0.000106564401959682,0.15628809881942
CHD1L,1.588359626279,3.23406769467675,14.6770999027994,0.000127587024114095,0.15628809881942
OAS1,0.635947112944668,6.45055437711507,14.6115950052667,0.000132099257078774,0.15628809881942
ID3,-0.831105522464966,7.26480282093141,13.6788522487525,0.000216883124910646,0.230937151404856
SIRPB1,0.749426541120767,6.07146134371668,13.2902893103597,0.000266784310500983,0.256327011843183
PDLIM4,2.14496614692102,1.78106282923571,13.1411959134551,0.000288873416802986,0.256327011843183
RRM2B,-0.577767126127061,5.24101284443509,12.9555351036961,0.000318977004273242,0.26001663037656
MMP2-AS1,2.03722509823656,3.47864916798748,12.7784062056541,0.000350643551487994,0.26001663037656
PLEK2,1.44394692320902,2.80241719284463,12.6953717678325,0.00036656171629861,0.26001663037656
NDRG2,1.19812931064654,3.1795738186159,12.465196317856,0.000414604942806123,0.26001663037656
ST3GAL6,0.483672988717753,5.51683008526585,12.4163871909865,0.00042558276540863,0.26001663037656
ZNF202,1.84566032556759,1.87098809939597,12.2995218181925,0.0004530743574163,0.26001663037656
ZNF182,1.24121155425837,2.59159590263888,12.2551873630588,0.000463966564345853,0.26001663037656
MIR222HG,1.71639789211602,2.11502351172289,12.1356896987819,0.00049465971259417,0.263356830985136
C3,-1.91247524731635,4.33261501432127,11.7508055471649,0.000608169108187475,0.300279852677985
CRACR2A,2.02418608275379,1.71824774925319,11.6657833628427,0.000636601321737783,0.300279852677985
ZNF77,1.51227404628238,2.10367183475416,11.6252728248494,0.000650616965528535,0.300279852677985
COX6C,-0.304209010041239,8.85447262053931,11.551862879769,0.000676814093188546,0.300279852677985
IRF4,1.73675010959845,1.76649494872227,11.2685248099096,0.000788323499585716,0.31568402439417
LIPA,-1.08963379512219,7.85081266150311,11.2565961719298,0.000793405669636711,0.31568402439417
SREBF1,-0.699532643052303,4.43509329461297,11.2165215302,0.00081072312303446,0.31568402439417
SIGLEC12,-2.19310672664901,3.49899117864199,11.172642078966,0.000830123279774301,0.31568402439417
TOP2A,3.99696175224736,2.73593186856818,10.85796701844,0.000983716269176379,0.361193477041037
ACTG1,0.226038065058164,10.9524906259066,10.7009755981586,0.00107079054195493,0.378486459563994
KCNMA1,-1.56804851921926,5.62105457308688,10.6479922449622,0.00110190460616865,0.378486459563994
SLC22A16,1.60323268907321,2.08243255512451,10.5778346741902,0.00114451636665164,0.380837821003334
RHOBTB3,-1.14216106873564,2.81292739562444,10.4241170194437,0.00124380309718319,0.38407021035959
JPH4,-1.07280700115365,2.66676079857683,10.4149636253783,0.00124998317544666,0.38407021035959
MIR29B2CHG,-0.948225447212743,4.23123624597824,10.3966525625692,0.00126243964712487,0.38407021035959
CYP2U1,-1.2530135088331,2.39146038664358,10.2213894281536,0.00138821232095046,0.410602355374458
PLD4,1.63499214173163,1.78243621308281,10.1076840690259,0.00147652392805735,0.424880441760057
PRUNE2,-2.18107167865758,3.27183643039216,10.0587142780459,0.00151629008141268,0.424880441760057
UBL5,-0.253514235475916,9.02094250564902,9.98886356271579,0.00157489768920353,0.425701047313125
SRSF8,0.64477625912792,4.55590632602652,9.94092209568389,0.00161644557063241,0.425701047313125
TNFSF14,1.15264878739859,2.91242939139332,9.88605679749513,0.00166535858575534,0.425701047313125
TRPC6,1.35159333736398,2.56495348771588,9.80122479949831,0.00174395678943427,0.425701047313125
ADA,-1.09212447432549,2.88323806618313,9.78617173270732,0.00175829148268479,0.425701047313125
LINC02154,1.38036494859009,2.37090704449028,9.7853313846489,0.00175909523683109,0.425701047313125
TASOR2,0.642900240673507,4.35638576931217,9.63193212197666,0.00191223341966452,0.450282403742964
PAQR5,1.38928852099197,2.55630657975393,9.60049706917829,0.00194524704847637,0.450282403742964
RPA3,-0.391488893789615,5.83364091547036,9.51815402543905,0.00203449130706284,0.46092049867245
OPTN,-0.625176233312451,5.03772802116532,9.25401963956993,0.00234979091052716,0.517861627981915
MLLT11,1.60081864935862,1.78159531526193,9.19346119088016,0.00242881186327781,0.517861627981915
VAC14,-0.625859399928729,4.54121518372992,9.16390362231446,0.0024683547157147,0.517861627981915
AIF1,-0.23321157241212,10.349236667198,9.15373287291817,0.00248211197026449,0.517861627981915
DDX54,0.629353527763773,4.70891823359945,9.11949245090532,0.0025290011884917,0.517861627981915
ABCG2,0.917412806364463,3.1311853707279,9.04118367880584,0.00263964674420559,0.52477367378795
PLGRKT,-0.646681934327231,5.14255041425343,9.02623263177563,0.00266132404062259,0.52477367378795
ESR1,-1.10581988642305,2.75924027778792,8.97361734549708,0.00273905776019893,0.530281582374512
KBTBD6,1.48285456013739,1.91212789934953,8.93527401596584,0.00279715503300908,0.531859049847869
GPR82,-1.3187856239857,2.16404791599616,8.84027975106213,0.00294653976455745,0.541810140761817
PTDSS2,1.02101869304433,2.65929349177963,8.83093274179146,0.0029616697163347,0.541810140761817
