Set,NGenes,Direction,PValue,FDR,DEG.GENES
fibrosis_transcriptional_signature,6,Up,0.165511938158131,0.630948415023237,""
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,57,Down,0.257083329210238,0.630948415023237,""
pulmonary_fibrosis_ctd,32,Up,0.378569049013942,0.630948415023237,""
WP_LUNG_FIBROSIS,19,Down,0.866602632018313,0.977908374748493,""
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,7,Down,0.977908374748493,0.977908374748493,""
