,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,APOC1,1.39111712476809,5.06805338429118,64.8136196252901,0,0
2,FABP4,1.76836326060749,3.53360462949584,64.8765254393006,0,0
3,FTL,0.917294878443213,7.83787108559958,53.3780140076284,0,0
4,MT2A,1.29744372893787,-0.0977491596023055,40.7769841314664,0,0
5,SCD,1.77650450605791,0.820475509865976,67.4685696413631,0,0
6,NUPR1,1.20307976870914,0.680019730554082,34.0565741427915,1.2304532010927e-253,2.00748439758274e-250
7,APOE,1.097935456148,3.01349317746045,29.7761941244996,1.30064357603755e-194,1.76833332858772e-191
8,CFD,1.03207569004587,0.829153636010996,28.4464450300567,7.2446544950326e-178,7.87976920576379e-175
9,GCHFR,0.928105347984927,1.41939435811692,22.3479579249411,9.21865355172085e-111,7.91591224717504e-108
10,BLVRB,0.823905749231537,-0.381441242444076,20.4823533255639,2.01948701638007e-93,1.56894907963052e-90
11,ABCA1,0.736891055247122,-1.10448180971789,20.1672907445771,1.2191110767081e-90,9.04081691658754e-88
12,RBP4,0.881652091957821,-0.0303201089624312,20.0500393099724,1.28833133822757e-89,9.13875034051426e-87
13,PPDPF,0.68523563406255,0.961170973084907,11.3623328335517,3.30342660932797e-30,1.68423141034956e-27
14,PLIN2,0.65933444653344,0.933506988271018,8.52627279032776,7.619149812077e-18,3.45295636622323e-15
15,SERPING1,0.604282934185109,1.15653043137453,5.88048537779461,2.04923489369417e-09,8.5726326386206e-07
16,LYZ,0.561525751022789,4.93466935111737,4.70645101197709,1.26135007678621e-06,4.47367967451458e-04
17,GPNMB,0.571932423797708,1.38850858544369,4.27781933050339,9.44194209101361e-06,0.00327755925989121
18,LRP1,0.560890190229468,0.91221485637386,3.77364480565409,8.04679149027256e-05,0.0262829026917698
19,FTH1,0.524095262146263,7.19601380467695,3.62414909401538,1.45000570146026e-04,0.046385966704557
20,ABCG1,0.557638174990374,0.532180289453917,3.27699562743275,5.24697946935729e-04,0.15564449098648
21,LIPA,0.551995743779057,0.0494987762095209,3.02850094249308,0.00122904082800916,0.351785984367886
22,CTSL,0.5053657172124,1.04568639977307,0.290644869855788,0.385661651871226,1
23,CSTA,0.504226217118956,0.402620862424285,0.250320415332282,0.40116994025836,1
24,HMOX1,0.490163392507411,-0.391057315560437,0,0.736076775397845,1
25,TSPAN4,0.484754632053304,-0.885687644496902,0,0.879834201988799,1
26,ADA2,0.479613524620616,-0.135196907183504,0,0.89581830132117,1
27,PSAP,0.478891286350539,3.46837290689303,0,0.983225068745542,1
28,CTSS,0.470497310862508,3.00174773918305,0,0.997047688742525,1
29,MALAT1,0.421123308090606,5.3240156359876,0,0.999330460582994,1
30,JPT1,0.441953954424996,0.651562688589383,0,0.999750878064415,1
31,MSR1,0.430236237609915,1.89426573920822,0,0.999974196641841,1
32,C1QB,0.4362270763231,4.04033103275794,0,0.999988249511396,1
33,CD302,0.4263307796784,0.07347510153812,0,0.999995098292971,1
34,ALDH2,0.434980646604017,2.29880991473813,0,0.999998736466057,1
35,AQP9,0.438785461693737,-1.03007946252345,0,0.999999554716889,1
36,LGALS1,0.421816325774076,2.76368269624691,0,0.999999969173133,1
37,FCGR3A,0.403807207769813,1.3349102079023,0,0.999999984242326,1
38,PDK4,0.420413522425645,-0.848551553942178,0,0.999999993358368,1
39,FABP5,0.4054581142481,2.22809769169225,0,0.999999998535282,1
40,GLUL,0.406194992239342,2.33069707174776,0,0.999999999950716,1
41,JAML,0.391599672582917,-0.0207404138093281,0,0.999999999986626,1
42,PLTP,0.442066109208599,-1.37626729229928,0,0.999999999998433,1
43,SSR4,0.375056830070545,0.517022707648241,0,0.999999999999974,1
44,CES1,0.352252713872893,0.477964705898053,0,1,1
45,CYP27A1,0.365532315140828,0.749208576083373,0,1,1
46,A1BG,0.121671862119431,-1.32810205461685,0,1,1
47,A1BG-AS1,1.09148645632722e-04,-1.51847874911425,0,1,1
48,A2M,0.139299063759027,-1.41877027167077,0,1,1
49,A2ML1,9.20565363884821e-05,-1.58077252184473,0,1,1
50,AAMDC,0.0255549951130166,-1.2318481646825,0,1,1
51,AARD,4.83414348338894e-04,-1.58175236298772,0,1,1
52,ABALON,8.09628037454222e-04,-1.58002311178476,0,1,1
53,ABCA3,0.00619038596722719,-1.56904068064019,0,1,1
54,ABCC4,6.11680769049384e-04,-1.53797929898519,0,1,1
55,ABCC5,0.02334136191103,-1.47677809893576,0,1,1
56,ABCC5-AS1,4.8617103026859e-04,-1.58164888300415,0,1,1
57,ABCD1,0.0722544903156974,-1.41404039777069,0,1,1
58,ABCG8,0.00120044039925117,-1.58130058398516,0,1,1
59,ABHD1,9.49681117623012e-05,-1.57342839737191,0,1,1
60,ABHD14A-ACY1,4.23547708849849e-04,-1.58100515817515,0,1,1
61,ABHD14B,0.10512669706974,-1.19883682407942,0,1,1
62,ABHD5,0.099351020334817,0.069999408062181,0,1,1
63,ABHD6,0.00142337100721094,-1.48091443472985,0,1,1
64,ABI3,0.107028985666922,-1.38491157190593,0,1,1
65,ABI3BP,0.00130714486701912,-1.57892929757177,0,1,1
66,ABLIM2,4.38281843733182e-04,-1.58070909680274,0,1,1
67,ABRAXAS1,0.00826549512559898,-1.51854346204045,0,1,1
68,ABTB1,0.0250051170941224,-1.44651940560861,0,1,1
69,ABTB2,1.42774398324335e-04,-1.57874067256744,0,1,1
70,ACAA1,0.0714340175844557,-0.79475579685057,0,1,1
71,ACACB,0.0290406202291098,-1.46725452502265,0,1,1
72,ACADS,0.00995169783376339,-1.27148140616843,0,1,1
73,ACBD4,0.00546001186601927,-1.5464563548683,0,1,1
74,ACCS,0.00341588365854917,-1.52192257319069,0,1,1
75,ACER2,2.10040003053464e-04,-1.58018154447834,0,1,1
76,ACHE,1.58580041311559e-04,-1.581334205107,0,1,1
77,ACKR2,1.22991733466574e-04,-1.5814235456614,0,1,1
78,ACKR3,0.0875973181762069,-0.988800065800815,0,1,1
79,ACO1,0.189584764384354,-0.304952882139907,0,1,1
80,ACOT1,0.00208369782283242,-1.56086370594226,0,1,1
81,ACOXL-AS1,4.4017095873707e-04,-1.58141601719985,0,1,1
82,ACP2,0.0723411666067809,-1.11956459711475,0,1,1
83,ACP6,2.51026753663866e-04,-1.50318100054453,0,1,1
84,ACRBP,0.0227923524834197,-1.52007162904344,0,1,1
85,ACSF2,0.00451886897836678,-1.38887126525384,0,1,1
86,ACSL4,0.0552067574677459,-0.910763445599366,0,1,1
87,ACSM1,0.00108128775680699,-1.56134520853829,0,1,1
88,ACSM5,0.00517205514533745,-1.57654448374741,0,1,1
89,ACTA2-AS1,6.99052857663982e-05,-1.5818341992301,0,1,1
90,ACTL10,6.50287725278013e-04,-1.56962715977322,0,1,1
91,ACTN1,0.0464242252820247,0.0790062246194123,0,1,1
92,ACVR2B-AS1,3.79166625016472e-04,-1.58168920639022,0,1,1
93,ACYP2,0.0608352141904429,-1.13660307128296,0,1,1
94,ADAM17,0.00157072623357636,-0.0926797278655968,0,1,1
95,ADAMTS1,0.0633600142551152,-1.51600588318182,0,1,1
96,ADAMTS13,7.74858785125984e-04,-1.57824982741212,0,1,1
97,ADAMTS15,0.0374845030842703,-1.55264889379232,0,1,1
98,ADAMTS18,0.00756079976510755,-1.57961376862225,0,1,1
99,ADAMTS2,0.00150879288673319,-1.58102805040645,0,1,1
100,ADAMTS5,0.00248835352089012,-1.58142715901987,0,1,1
