,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,CXCL8,3.39718735744278,-1.05257643937993,31.8621817199606,2.11046885533669e-222,1.72161496874091e-218
2,CA2,2.59860208326522,-1.07061882950579,24.4609394892912,3.30723133354093e-132,8.99291320112006e-129
3,RND3,2.29206142929508,-1.18078420045551,22.3238524884864,1.57856161664651e-110,3.67917611079825e-107
4,DDIT3,1.8339553483871,-1.27357129743862,20.7989439370295,2.9373740800097e-96,5.32480645726203e-93
5,ATF3,1.49194512902366,-1.40181555521561,18.7820037896433,6.4014590809434e-79,8.70331707546596e-76
6,PLIN2,2.82982474931715,0.933506988271018,18.2336381924496,1.65050871357738e-74,2.07138843553961e-71
7,SNHG12,1.64664293497116,-1.2688125007612,17.7405102339908,1.18596745857782e-70,1.38207564904979e-67
8,SQSTM1,2.36801010666183,0.555945942967527,16.1018452163768,1.37129742867578e-58,1.17751144993923e-55
9,KLF6,2.4744428579412,0.58549197468808,15.7302866858688,5.14706555098477e-56,4.19871872321583e-53
10,FABP3,1.05464255090422,-1.51458534514046,15.1969398301824,2.00935467523536e-52,1.56107721554594e-49
11,CD83,1.91239251588218,-0.632080521712722,14.0834584280424,2.54846209484091e-45,1.53993181767887e-42
12,KYNU,1.71570276314279,-0.901128575156832,13.8597141142183,5.87743429936681e-44,3.19634468647232e-41
13,NAMPT,2.11228735692955,0.04885273259092,13.6193687266092,1.61884913276358e-42,8.00349200031448e-40
14,UGCG,1.55799864765916,-1.1271954548263,13.5114768887628,7.03958083700342e-42,3.37796356928561e-39
15,JAKMIP2,1.30768382286285,-1.2978073871409,12.9778607139775,8.53077964667181e-39,3.97656199815573e-36
16,PHLDA1,1.16631431836511,-1.3864576519579,12.3190298117378,3.70576672707423e-35,1.63404281492476e-32
17,PPIF,1.31688432269433,-1.21391194430144,12.0189811672199,1.45799517562066e-33,6.09927981801311e-31
18,EMP3,1.78324107039978,1.14352965558221,11.2235472996432,1.60088991762671e-29,5.67793891436516e-27
19,ZFAS1,1.80790618763237,0.395455258400036,11.1564044518772,3.4117384909441e-29,1.15963569749486e-26
