,logFC,logCPM,LR,PValue,FDR
TBC1D22B,-0.414274670658152,2.78549405179966,5.53623523603394,0.0186266121755832,0.612021047812954
EHD1,0.524984693158478,4.26239120857135,5.53601231162819,0.0186289852468727,0.612021047812954
SDR42E2,0.79354062380059,1.12584532631947,5.53006925643475,0.0186923654441408,0.612021047812954
RAD51-AS1,0.701196433627265,1.46198947447904,5.52933632857583,0.0187001972281124,0.612021047812954
MFGE8,-0.699177387820777,3.0704874810529,5.52633978638866,0.0187322523980123,0.612021047812954
MAFG,0.36951931502699,4.35381116712985,5.52627935374078,0.0187328994530291,0.612021047812954
CYP2U1,-0.37156422154031,3.04622151192024,5.5231442712594,0.018766498608435,0.612021047812954
MILR1,0.36213907564933,4.15704154935469,5.50189913287925,0.0189958326791487,0.617672754047953
GGA2,0.156111933514648,7.52401855100941,5.48887738929759,0.0191378275763907,0.618694368081815
COQ7,0.33120262474719,3.77440100364878,5.47279765882659,0.0193146829799436,0.618694368081815
GBP4,-0.388344098418546,5.76108101907059,5.46511263820313,0.0193998036027483,0.618694368081815
SMC4,-0.295143580768972,4.29018271810443,5.46050317810688,0.0194510447254503,0.618694368081815
SPATA2L,0.407268367521521,2.72020360101971,5.45374243401545,0.0195264538401174,0.618694368081815
CTSB,-0.340777742743718,10.0953933462072,5.4527373460989,0.0195376903341768,0.618694368081815
LITAF,0.224673463225934,9.15284043533137,5.45180397748046,0.0195481310201122,0.618694368081815
PHF20,0.198817396274225,5.97126098698181,5.45090769652572,0.0195581622710355,0.618694368081815
MMP2-AS1,1.44070632997536,3.31434010957272,5.44956328279016,0.0195732190399802,0.618694368081815
IGF2BP3,-0.617328588648115,2.44377382938442,5.44819752504319,0.0195885271215235,0.618694368081815
GGACT,0.584997238142252,1.59639093947577,5.4266752862274,0.0198314000906935,0.62387380326119
SARAF,0.143683386370614,8.4251079871352,5.42217524035241,0.0198825743183762,0.62387380326119
RGS2,-1.01784006090634,2.30688927873942,5.41707254535054,0.0199407670709043,0.62387380326119
CARF,0.454032768258931,2.38664381882141,5.4015839590808,0.0201184849284949,0.62387380326119
SCAMP1-AS1,0.344948501899233,3.43966787338575,5.40009184871509,0.0201356918590901,0.62387380326119
KIAA0040,-0.434280636931935,3.00082348455048,5.39929851722184,0.0201448467090702,0.62387380326119
TLCD4,0.839087588462896,2.88313693904054,5.39896507679358,0.0201486958142959,0.62387380326119
HERC2,-0.228170568840957,4.80709914875311,5.38409574703488,0.0203211171281764,0.625969510089769
IFFO1,-0.331741072220444,3.86141575330613,5.3794221407172,0.0203756258642052,0.625969510089769
ICA1,-0.627921544024962,1.97311359116233,5.37482035192921,0.0204294447783643,0.625969510089769
ARHGEF40,-0.835582504022837,0.939078861293464,5.37152435841555,0.0204680825035155,0.625969510089769
C3,-1.29261107445897,3.30872509146725,5.36877952283375,0.0205003168958003,0.625969510089769
PRKAB2,0.463148627260379,2.72529597913174,5.36382190693937,0.0205586705702634,0.626017198055287
TMEM176A,-1.72662952470002,4.80273226643514,5.33741958026613,0.0208723473079021,0.632500343243811
GTPBP2,0.253427443185743,5.11708104972563,5.33625140034525,0.0208863399202347,0.632500343243811
TM6SF1,0.213565306059883,5.86439708321886,5.32254940628936,0.0210511908229468,0.635745962852993
KCNQ1,0.597382464207804,4.31182972044729,5.30661147180101,0.0212446381954622,0.639835100624535
SHB,0.46505162144908,2.73863569027041,5.30084033474466,0.0213151386139932,0.640209190577785
MLF1,0.351007461773076,4.07704904304389,5.29264172259675,0.0214157098502594,0.641481982824483
YPEL4,0.851469398022068,1.07732216615288,5.27587332508032,0.0216229384001092,0.645934010797842
SYTL1,0.756475763929624,3.1206442921247,5.24691368190725,0.0219857335267637,0.646509001631662
FCHO2,-0.299953244037831,5.78607420439681,5.24624184542466,0.0219942244655406,0.646509001631662
ACTB,0.126776518263416,12.5470197646361,5.24359957292664,0.0220276515264565,0.646509001631662
POMP,-0.177060967071157,8.66083096109632,5.23890499765206,0.0220871718819297,0.646509001631662
