,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,ISG15,2.97074478288018,-0.635090249505853,42.9373478085152,0,0
2,IFI6,1.96872448180042,-0.974186818279496,34.8801099435726,6.5486816356511e-257,5.32571534019326e-253
3,RSAD2,0.921161470233628,-1.30243023738176,30.8131079584616,1.16816094423646e-202,6.33337925266869e-199
4,MX1,1.54428098433445,-1.06997523528228,30.0762141160869,1.84822730848371e-193,7.51535429312189e-190
5,IFIT1,0.75394212965473,-1.31949291538989,27.0874430428148,3.41748750628001e-158,1.11170868579289e-154
6,IFI44L,1.249570135051,-1.16690868729228,26.0874763486818,3.87435638804127e-147,1.05027344419152e-143
7,HERC5,0.945481716031098,-1.26379726360353,25.3571255672487,2.64386150395505e-139,6.14320105168984e-136
8,IFIT3,0.778669275297966,-1.30702819308816,24.9099713557446,1.31199701826506e-134,2.66745393776014e-131
9,ISG20,1.59056218848466,-0.792163846380048,24.1185821117872,1.73766174027303e-126,3.14034091172676e-123
10,LY6E,1.4468026410304,-0.482008714971639,18.259144543092,5.24951271039752e-74,8.53833242346157e-71
11,EIF2AK2,1.06589560589422,-1.03866498115214,18.2083409556004,1.30343305634676e-73,1.92730351468001e-70
12,XAF1,1.15038995331687,-0.934155953205327,17.1738062924392,8.50478041951123e-66,1.15275211269458e-62
13,MX2,0.738234831481738,-1.24974102763107,16.7374228099175,1.24451949930341e-62,1.55708535816692e-59
14,OAS1,0.610170275867349,-1.27763191352509,14.68454908639,8.6198283771162e-49,1.00143934681282e-45
15,STAT1,0.892654782574084,-1.03143179449263,13.9583766487256,2.59509061622692e-44,2.81394325819539e-41
16,SAMD9L,0.804202671517814,-1.06938556272356,13.1192214313751,2.07206032939464e-39,2.10637882860024e-36
17,IFI44,0.638404606642582,-1.21888427028371,12.2073438860779,2.04237238764362e-34,1.95406981676608e-31
18,USP18,0.470150664852668,-1.32005559506481,11.8417668457173,1.63822228607583e-32,1.48031586016797e-29
19,EPSTI1,0.678125205724716,-1.13380018772803,11.0966228216881,8.35620303351676e-29,7.15334959685e-26
20,SAMD9,0.702225072262468,-1.07857793327151,10.6316170970855,1.31052209479538e-26,1.06578209359234e-23
21,PLSCR1,0.599021415776721,-1.19539865605975,10.3535325394907,2.43702798579993e-25,1.8875361994779e-22
22,RNF213,0.992056265684068,-0.305936809245635,10.3140325613551,3.66884456598122e-25,2.71244349389475e-22
23,TRIM22,0.713447047247595,-1.01168440025123,9.7314386577623,1.28408786427318e-22,9.08073439669708e-20
24,BST2,0.755098936442411,-0.856761803067865,9.54201019877054,8.03413833341305e-22,5.4448024997068e-19
25,OAS3,0.443870869805313,-1.30607412011224,9.31202757248886,7.10249354277978e-21,4.62088229893253e-18
26,TNFSF10,0.642004064411666,-1.07018728271852,8.98215619211477,1.47900094605639e-19,9.25228861061812e-17
27,IFIT2,0.384357670318098,-1.34112072213512,8.96268886078845,1.76338294049674e-19,1.06227494545109e-16
28,DDX60,0.486107526369623,-1.24924432934948,8.49393434516226,1.08920370563923e-17,6.32710652579361e-15
29,IFITM1,0.590262178643704,-1.12411529082985,8.25443379824809,8.24554649984235e-17,4.62461426965296e-14
30,SAT1,0.759277190074761,-0.689347169010384,8.10449874503231,2.84597589939489e-16,1.54299326678859e-13
31,OASL,0.490453219113295,-1.21924662121706,8.02306603901027,5.5265535135708e-16,2.89965783542674e-13
32,SP100,0.746570871545201,-0.647026614001754,7.87792864468213,1.77502614153544e-15,9.0221250600231e-13
33,TYMP,0.636227104067369,-0.921389438334243,7.81408280105845,2.94648519795439e-15,1.45226005287055e-12
34,IFI16,0.72855598936954,-0.693100162796849,7.79356731646071,3.46467707580992e-15,1.6574403717073e-12
35,IRF7,0.505656365797674,-1.17002731995708,7.45361599889996,4.78237568525187e-14,2.22243830058919e-11
36,DRAP1,0.672333195183144,-0.615986609440653,6.98905551496837,1.44057338605147e-12,6.50859059003531e-10
37,HELZ2,0.415081587217933,-1.27158318345033,6.57475774506757,2.51510908644269e-11,1.10562835921595e-08
38,MT2A,0.578203051383866,-1.00116315037324,6.39653169675439,8.17684940099041e-11,3.49990672387129e-08
39,OAS2,0.451446505283806,-1.21583438766699,6.37145833853222,9.62820387339906e-11,4.0154547692522e-08
40,PARP14,0.53827234946338,-1.01940293705989,6.23532535989912,2.3130589590309e-10,9.40547599215941e-08
41,SP110,0.547802470353351,-0.971169329540708,6.16084236342053,3.70803853055654e-10,1.47100601706103e-07
42,TMSB10,0.709610286842041,2.143486560046,6.10852347145624,5.14890758450373e-10,1.99397575861793e-07
43,IFI35,0.432563580733796,-1.21347425573759,5.94947372962959,1.37421768013049e-09,5.19805827147032e-07
44,GBP1,0.463727694390427,-1.16547618789427,5.86180200927821,2.33621710405472e-09,8.63603890851136e-07
45,PPM1K,0.495326340379491,-1.08718068516694,5.81977672852524,3.00494511910791e-09,1.086120719162e-06
46,SLFN5,0.618183901088202,-0.606516479085856,5.71192721418287,5.68847294631452e-09,1.99594205771429e-06
47,DTX3L,0.423190680980738,-1.23369102746673,5.70957279723343,5.76755467030875e-09,1.99594205771429e-06
48,UBE2L6,0.464220735840448,-1.10488995371709,5.63463597894594,8.92519335903653e-09,3.02433895801519e-06
49,PNPT1,0.396508378280784,-1.27033395839791,5.61760516510075,9.84883318973521e-09,3.26920962920496e-06
50,PARP9,0.409290514489569,-1.21025367421191,4.98960991839455,3.0580968398773e-07,9.85889296382499e-05
51,CMPK2,0.324353956612969,-1.33715681255651,4.9875185769192,3.09132210977605e-07,9.85889296382499e-05
52,CHMP5,0.460432224710059,-1.07251441831666,4.95515586885623,3.65202779840731e-07,1.14231215655952e-04
53,ALOX5AP,0.570070676797407,-0.500689421561206,4.82321511297386,7.13076213393384e-07,2.18833671902705e-04
54,B2M,0.426701248597162,4.57705479709223,4.77348200969684,9.13668355356828e-07,2.75200292590348e-04
55,DDX60L,0.383593697151186,-1.24761039651125,4.7232519169357,1.17076587149637e-06,3.4622739817979e-04
56,NT5C3A,0.389764993277666,-1.21002183928916,4.37985363610609,5.97719983838485e-06,0.0017360563459166
57,PHF11,0.423026581841438,-1.11052068430352,4.28274225231554,9.28619422630854e-06,0.00264982366826155
58,TAP1,0.443301380526482,-0.958736569001918,4.1558488527697,1.62917526577883e-05,0.0045687130513608
59,TMSB4X,0.452534643125938,4.07915453555741,4.10449895925055,2.03641291458973e-05,0.00561394170437321
60,TMEM123,0.454801295014114,-0.906895296264927,3.99888453969409,3.19695562743875e-05,0.00866641388004854
61,SMCHD1,0.462974083883224,-0.816436875263515,3.88173520334212,5.20734149926901e-05,0.0136608724976791
62,CD48,0.510345359893123,-0.0629174384408157,3.61829237060064,1.48751840258299e-04,0.0384039473301783
63,PSME1,0.511767404385293,-0.161352705993372,3.57337524143298,1.76743485120241e-04,0.0442266582381648
64,MYL12A,0.521081551766653,0.690566611662935,3.484327439896,2.4737430173873e-04,0.0609627729966734
65,PSMB8,0.429961565889352,-0.779037122545034,3.29965575491839,4.85117657787549e-04,0.11776774184947
66,PSMB9,0.44431993918041,-0.568391859156888,3.16757520291867,7.70082104749806e-04,0.184196844614053
67,SAMHD1,0.405544486604755,-0.888741091597828,2.96677650850098,0.00150701194780197,0.350164990442842
68,CD2,0.492528459178984,0.464493468053291,2.94960593184131,0.00159329256822029,0.364998642564832
69,IFITM2,0.458063930429538,-0.277582583545705,2.83023458896699,0.00232870826390649,0.526061665450542
70,SPATS2L,0.345440072837459,-1.20011484489716,2.78278840515328,0.0026979824912051,0.601132674239054
71,ADAR,0.384478442373122,-0.897733310353989,2.62529031099257,0.00433303831356717,0.952390110407702
72,ELF1,0.399989253539109,-0.776686691618657,2.60825049663449,0.00455471488950192,0.987765835703316
73,IFIH1,0.301037935458915,-1.29505820646461,2.24410991333202,0.0124197464973826,1
74,CD3D,0.39617340539767,0.221727043252791,1.86124259276436,0.0313644943378424,1
75,ACTB,0.394664776574087,2.26082392480529,1.83896462281052,0.0329698271014334,1
76,IFITM3,0.296985845797566,-1.27718608629385,1.76404233978578,0.0388723490137102,1
77,FYB1,0.376505905672058,-0.180229042424121,1.7078876795517,0.0438386819433924,1
78,LAP3,0.30604082053385,-1.19044927534102,1.63852643670159,0.0506661881874587,1
79,GNG5,0.341513145237785,-0.708824502058008,1.57798544746626,0.0572947583482215,1
80,GIMAP7,0.348697787614801,-0.527067785392636,1.47544099612016,0.0700572444530059,1
81,CARD16,0.312165272722151,-1.07156324154776,1.44616439614445,0.0740757362423948,1
82,GPR155,0.293799899874768,-1.21861454022151,1.33301097414869,0.0912739727320895,1
83,ACTG1,0.351351318401812,0.858695926003646,1.20127520060093,0.114831481709817,1
84,ITM2B,0.332654285594522,0.147601850131369,1.09545010440366,0.136668322596623,1
