,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,HSPA1B,3.58403295959735,-1.36440080708885,36.7320640880068,4.8432688925197e-282,7.56615466389428e-278
2,DNAJB1,3.4205204789121,-1.33244173257944,35.3447035542279,3.34369606438703e-262,2.61176099589271e-258
3,HSPA1A,4.11517362161404,-1.01451841405762,31.1425318568085,4.75799679985772e-206,2.47764753357924e-202
4,MS4A1,2.36897896192738,-0.657564820194881,23.4089750632188,3.77836067955797e-119,1.47563876340137e-115
5,HSPA6,1.38661379183695,-1.54744119023201,18.780004166372,5.25465188098511e-78,1.64176343369499e-74
6,HSPB1,2.58867362965056,-0.888467202651623,18.6056782631511,1.27144586572081e-76,3.31042121904842e-73
7,HSP90AA1,2.64518126130636,1.27257685812571,14.8281710754665,1.16756372629974e-49,1.82396805322545e-46
8,HSPH1,1.65774395124745,-1.00904798057435,13.5366544408904,8.80728973444408e-42,1.14656233526238e-38
9,HSPE1,1.82666867785345,-0.595247397086855,11.7232229667945,6.8710313558951e-32,7.66708941727094e-29
10,CHORDC1,1.1574971171872,-1.35629451859981,11.2766631021796,1.15429265587322e-29,1.20215732467009e-26
11,CD79A,1.32454292632825,-1.03253432126216,11.1854444374439,3.21072367122514e-29,3.13487032449245e-26
12,IER5,1.4684961631794,-1.00529346664879,10.5843632498114,2.22303632717655e-26,2.04283961783247e-23
13,FCRL5,1.15734966832254,-1.36745411357787,10.5011591707925,5.34771491064849e-26,4.64122235189726e-23
14,BANK1,1.14968579061277,-1.10318750721993,9.42368580637538,2.52321620548471e-21,1.97088417810411e-18
15,HSP90AB1,1.69911522039142,1.09854154583478,8.97244812722997,1.63708852726526e-19,1.16248168058809e-16
16,SP140,0.898316233917794,-1.3676870153266,8.18676510093083,1.46013118375671e-16,8.44821087135084e-14
17,CD52,1.39078280824428,-0.105622037766304,7.95563383425731,9.61032918338897e-16,5.36187723224652e-13
18,HSPD1,1.24718014246545,-0.764397443137181,7.94317735562366,1.06218865914744e-15,5.70458121033814e-13
19,CACYBP,1.01554001501065,-1.19898718579371,7.93933123620929,1.0954899264508e-15,5.70458121033814e-13
20,CD83,1.28243525413334,-0.727618333521795,7.81655731010796,2.91267093570723e-15,1.46779823734253e-12
21,DNAJA1,1.28258689512715,-0.514621749017656,7.67953029379934,8.52640170833052e-15,4.16248273398561e-12
22,PTMA,1.05826815418114,2.97807742483673,7.50039668187945,3.3777916500805e-14,1.50765317593021e-11
23,ZFAND2A,0.689664531817367,-1.53341900253678,7.24084920383728,2.34890833552248e-13,9.91747189663033e-11
24,UBC,1.3880099417179,1.00099948379653,7.18269532317046,3.59483389369266e-13,1.47785513387544e-10
25,LIMD2,1.06768789264476,-0.909986836461797,7.16060973413091,4.22175460490691e-13,1.6910833445604e-10
26,PMAIP1,0.909560284426433,-1.3275665764768,7.09565200888326,6.75517686605324e-13,2.57388714637765e-10
27,BAG3,0.546629073581806,-1.60179341682207,7.05584862065083,8.99183234310502e-13,3.34453344914254e-10
28,TMSB4X,1.00595774717595,3.87864684541782,7.01553391984444,1.19942815601789e-12,4.35755038449103e-10
29,CD48,1.10939397355792,-0.78245041477376,6.99038636530181,1.4344269004323e-12,5.09286750876214e-10
30,PRDM2,0.932527975915014,-1.19880990883846,6.93354470354708,2.14453244504596e-12,7.12806082053363e-10
31,CD69,1.04115273953426,-1.08330238853636,6.69608572527278,1.11231767984619e-11,3.54625036623616e-09
32,PIKFYVE,0.750226081619056,-1.39699271307133,6.32685898955288,1.29012928173542e-10,3.95184306652368e-08
33,CD19,0.678567602070989,-1.45148774211665,6.29561622761829,1.57784829409244e-10,4.74022039429078e-08
34,CD37,1.10678627655867,-0.259683903992849,6.18732915567406,3.14719814258356e-10,8.77955881847151e-08
35,RAC2,0.912956859217739,-1.00015128250665,6.06790221129277,6.65134433537756e-10,1.79150519322876e-07
36,CD22,0.708759770926685,-1.39603562764035,6.0393123263399,7.93996285287508e-10,2.10234067267143e-07
37,XIST,1.00215567501248,-1.10126345184473,5.99804229438429,1.02383966500888e-09,2.63444967740508e-07
38,TNFRSF13B,0.692718520769049,-1.41120339301673,5.90774364163774,1.7754931387627e-09,4.47366996995982e-07
39,PTPN1,0.865030279920117,-1.06492103567678,5.60078929236331,1.08752973140249e-08,2.61375222522612e-06
40,SLC5A3,0.577852702480707,-1.52727085337711,5.59591392956583,1.11846892428203e-08,2.64738205077786e-06
41,MEF2C,0.987362190409894,-0.646717979521925,5.46368827067155,2.37265097126001e-08,5.22050048915829e-06
42,HOPX,0.538980858744742,-1.57498226771499,5.33444544619408,4.86847810061116e-08,1.04185431353079e-05
43,HSPA8,1.04591755315078,0.0133402026022092,5.23666054120494,8.29704423778219e-08,1.75157331192748e-05
44,FAM107B,0.975341411274006,-0.536433150895598,5.21674408279661,9.23825557268146e-08,1.92426704741906e-05
45,LINC01480,0.476489198645252,-1.60932755460112,5.13685816141035,1.41613328747244e-07,2.91089923906507e-05
