,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,MS4A1,1.92417179361229,-0.657564820194881,40.5051199499454,0,0
2,MIR155HG,1.47846572213845,-1.44730318913095,35.6878562701936,4.74133108995251e-267,1.48138148574476e-263
3,CCR7,1.30715794860002,-1.42923000018918,31.9071584648059,8.14287294939775e-216,1.81725658879274e-212
4,REL,1.83243933980565,-0.735420937623152,27.2645698002345,1.01740145909769e-159,1.76598284378046e-156
5,CD83,1.68692549898735,-0.727618333521795,23.8254487940037,2.9259577191043e-123,4.15539195344067e-120
6,MYC,0.869726399398293,-1.54153530779274,22.9354317458071,1.48133658969709e-114,1.78011078494214e-111
7,FCRL5,1.09609635639616,-1.36745411357787,21.4455174275477,1.13758968998649e-100,1.1847617424646e-97
8,DDX21,1.37398413306281,-0.749455949137929,18.4741696903766,1.38073392878634e-75,1.02713454454763e-72
9,CD70,0.509060093631061,-1.63625072365619,17.7637683936005,4.1228690113378e-70,2.57629838780477e-67
10,CCL22,0.821431822106641,-1.49396979218435,17.4086120264159,1.8882132486662e-67,1.13452566810244e-64
11,EGR3,0.66320098382233,-1.57919508742696,17.4021441599742,2.10880059744588e-67,1.22013640493702e-64
12,DUSP2,0.974129243330651,-1.35073173140934,17.1910356597657,7.60194148792898e-66,4.24134035444381e-63
13,CLEC2D,0.872931261190913,-1.38121111972961,16.9780105613565,2.71410574808853e-64,1.46206068953928e-61
14,PIKFYVE,0.84128909346299,-1.39699271307133,16.3785646538393,5.05689831569945e-60,2.59981405284464e-57
15,SLC38A1,0.852062275611898,-1.36889404634819,16.3773244456206,5.15902161299345e-60,2.59981405284464e-57
16,DUSP4,0.776042955742607,-1.45912549462857,16.3120837543859,1.47385705825734e-59,7.19518592628005e-57
17,EBI3,0.568295684918719,-1.59943479731009,16.2844549688992,2.29612741475709e-59,1.08697280222228e-56
18,BIRC3,0.948356772259344,-1.23238577584538,15.6208942316755,7.78979270544651e-55,3.28897680120231e-52
19,CD79A,0.927877315522372,-1.03253432126216,15.4537799530524,1.00947913809246e-53,4.15002186717907e-51
20,BCL2,0.752798631489738,-1.42771158537594,15.2264645256252,3.15547391511988e-52,1.23237033755007e-49
21,GNG2,0.632157253595421,-1.5419232850204,14.9333367170295,2.4860467974254e-50,9.4724446510682e-48
22,HSP90AB1,1.34585299575922,1.09854154583478,14.8598520435842,7.33482828414066e-50,2.72820684416299e-47
23,CD48,1.0810077645547,-0.78245041477376,14.8036260456533,1.67267837399625e-49,6.07687943222546e-47
24,BCL2A1,1.03634612237062,-0.961871546228478,14.3113541960393,2.00596742483899e-46,6.52858814809055e-44
25,SPIB,0.78202334589866,-1.33502885865258,13.938317028754,3.70531702294332e-44,1.11316274100809e-41
26,ARID5B,0.774237505851654,-1.36105593362794,13.5178944083992,1.13287392176086e-41,3.21777389195422e-39
27,RFTN1,0.676613387122516,-1.40224297886062,12.5918961055758,1.85967314143931e-36,5.18782389563659e-34
28,NFKB1,0.842140890625591,-1.0872449867864,12.3566828930413,3.4459872121901e-35,9.28158831531617e-33
