,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,AIF1,1.67122623877483,-0.210978273780182,40.3850233664667,0,0
2,C15orf48,2.6698018522509,-0.784999486866126,57.96342113812,0,0
3,CST3,2.33661257303155,0.805622095812971,54.6462829859065,0,0
4,CTSB,1.86458366397893,-0.224944174951297,41.0277399692718,0,0
5,FCER1G,2.27637141143503,0.0854288915393412,61.791900777219,0,0
6,FTH1,2.10559853149405,3.63807172022586,51.7122934226857,0,0
7,FTL,2.43255800543749,2.34169889178472,50.4500869012911,0,0
8,IFI30,2.62258934676681,0.452465304703787,56.1276259455483,0,0
9,LYZ,2.55910474248782,0.805040549615427,58.181409793268,0,0
10,PSAP,1.88783262997993,0.100522952709637,41.7484701104716,0,0
11,S100A11,1.82169993920876,1.8302393055845,43.7650869667057,0,0
12,SDS,1.19107302176064,-1.50887987583857,45.7651646502493,0,0
13,SGK1,1.7984988872607,-0.833623774702266,41.9133828229076,0,0
14,TYROBP,2.15763075187133,0.518743770088642,66.070026299312,0,0
15,LGALS3,1.85139817360176,0.109735773052235,39.4633077721142,6.91691904177745e-323,7.20397118201122e-320
16,NPC2,1.78677307375858,0.0284708247814709,38.5524507107661,5.14240624756495e-309,5.02091689996623e-306
17,CTSL,1.45971452858807,-1.13993772077601,37.8099178540322,6.93946196817878e-298,6.37695734511111e-295
18,PLA2G7,0.925728247421149,-1.51759156041346,37.0133661046976,3.8562232002044e-286,3.34677326853295e-283
19,CD74,1.52587717252489,3.61122021328924,36.0993260562354,6.47577428947119e-273,5.32444978684836e-270
20,CD63,1.69493474149793,0.193953067236766,35.9029656992763,4.13910499967105e-270,3.23305491524306e-267
21,TIMP1,1.66053726795721,-0.740329442646654,35.6085006339985,6.31754062305241e-266,4.69964855301547e-263
22,CD68,1.39108897358038,-0.766021818904801,35.4214932598107,2.77112892359204e-263,1.96775345656158e-260
23,IGSF6,1.44467467807998,-0.706391181006176,34.8563516578496,2.27436810582275e-255,1.54479037170274e-252
24,IL7R,1.31214154082986,-1.17141715140088,33.6791217797462,3.16280417205852e-239,2.05872194899576e-236
25,SRGN,1.65385545615837,0.345309933055675,33.5961196620322,4.17483844066617e-238,2.60877304480348e-235
26,VIM,1.59914985909639,1.80855641676321,33.2354266860882,2.90386548278938e-233,1.7447764066206e-230
27,LGALS1,1.67035375906647,0.49924898755911,32.7301453747635,1.48510038031055e-226,8.59268079304129e-224
28,FABP5,1.62772368413208,-0.702299661698606,32.5293507873292,6.50807418950708e-224,3.63104053530284e-221
29,ANXA5,1.47862338122235,-0.189196112646197,31.9897376771231,6.97900166407199e-217,3.75951599986664e-214
30,FNIP2,0.925934574255819,-1.42353494636612,31.7622284678309,5.9930795194504e-214,3.12079627509514e-211
31,GRN,1.34974607241722,-0.0513243342788284,30.7130842272553,1.18281489380626e-200,5.96062395840046e-198
32,LITAF,1.47021711714793,-0.401392553555966,30.6193772029168,1.74417717264245e-199,8.51485493469388e-197
33,FPR3,1.15742527792968,-1.09167502603591,30.4548789227746,1.9303328341811e-197,9.13807864714458e-195
34,SOD2,1.45444843910221,-0.770595221186269,30.1420989295648,1.39877297027041e-193,6.42695039457775e-191
35,TMSB10,1.19404736376812,3.20969123385688,29.5101521005808,6.89382652103551e-186,3.07701022604619e-183
36,IL4I1,0.813358190903422,-1.45474347450524,28.4785512085759,1.22441122521142e-173,5.31326448895913e-171
37,PLAUR,1.11425022766715,-1.04562369679005,27.6090516466114,1.29572772763543e-163,5.47077258408667e-161
38,IL1RN,0.98814207299138,-1.35681113593641,27.1030134686435,6.5935073270057e-158,2.71062556480218e-155
39,LIMS1,1.19278759039618,-0.779401679123479,27.0112732235765,6.97530052381594e-157,2.79405499443725e-154
40,A2M,0.827109151532817,-1.4556175548297,26.9906729780781,1.18351672427391e-156,4.62222456665176e-154
41,CSTB,1.38023455764041,0.123347704415626,26.6396083588784,9.16229672746418e-153,3.49105852381574e-150
42,BRI3,1.24556527577367,0.0763994696324416,26.1900182856632,7.50540314776392e-148,2.79165257081829e-145
43,ATP6V1F,1.26492109836929,-0.302842462530726,25.2007514754545,2.63325970907176e-137,9.56669376165558e-135
44,GPNMB,0.965401118049083,-1.2576809729053,25.1119765306472,2.23253362035184e-136,7.92650914025829e-134
45,SH3BGRL3,1.28750641442403,1.06919109262651,25.001789299402,3.13954651471924e-135,1.08991101450987e-132
46,RGS1,1.23745180570056,-0.815223907061999,24.9001733300191,3.56090939345063e-134,1.20931579444534e-131
47,RALA,0.937369999987713,-1.18706999808187,24.6118955542725,3.32944439888192e-131,1.08359542498611e-128
48,CTSD,1.21506689695761,-0.391472401813426,24.5099039043606,3.68029533535927e-130,1.17333823936699e-127
49,CEBPB,1.16750167034945,-0.456226086012333,24.4405586257164,1.87551200947871e-129,5.8598497224153e-127
50,GSTO1,1.05176489676729,-0.839497196352834,24.4167684118909,3.27589268052798e-129,1.00345089127859e-126
51,S100A10,1.32115231755054,1.33136674517204,24.2841654106612,7.26814395388071e-128,2.1835181701447e-125
52,TYMP,1.25570749786015,-0.162525730160353,24.0495596518342,1.68485363913371e-125,4.96618557557487e-123
53,GPR183,1.24961001741959,-0.604081080848662,23.3981301169666,4.82464060059624e-119,1.37037337204572e-116
54,TMSB4X,0.967702152147016,3.87864684541782,23.1199019809078,2.46363079770905e-116,6.87265005746621e-114
55,NAMPT,1.03945287777559,-0.898585491767132,22.8985181028593,3.35027925311919e-114,9.18211622670665e-112
56,ARL4C,0.947454870089906,-1.15048342105293,22.767820212273,5.96687355653576e-113,1.60714652931382e-110
57,LST1,1.03420362344632,-0.390750740484892,22.6939629609556,3.01699878987752e-112,7.98839916872317e-110
58,SAT1,1.33984151924927,0.813012728337013,22.5794804578157,3.68443334596068e-111,9.59303628843296e-109
59,CD9,1.06913164143638,-0.669962385655222,22.3520268177712,5.13496502240327e-109,1.31505612426203e-106
60,SDCBP,1.01969849274699,-0.744607072424331,22.3431270773468,6.22336975966564e-109,1.56808842557253e-106
61,PLEK,1.11644317873355,-0.683604761792688,22.1140096214752,8.56580808143818e-107,2.12404847378139e-104
