Set,NGenes,Direction,PValue,FDR,DEG.GENES
WP_LUNG_FIBROSIS,32,Down,0.0354618759503321,0.111487325335206,""
pulmonary_fibrosis_ctd,51,Down,0.0445949301340824,0.111487325335206,""
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,58,Up,0.297869140472925,0.496448567454875,""
fibrosis_transcriptional_signature,16,Up,0.399714152134162,0.499642690167702,""
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,8,Up,0.966217878990104,0.966217878990104,""
