Set,NGenes,Direction,PValue,FDR,DEG.GENES
WP_LUNG_FIBROSIS,31,Up,0.306414040300207,0.614520672103937,""
fibrosis_transcriptional_signature,13,Up,0.427781640767255,0.614520672103937,DHRS9
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,8,Up,0.437714256940232,0.614520672103937,""
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,57,Up,0.491616537683149,0.614520672103937,PSMA6
pulmonary_fibrosis_ctd,54,Down,0.745419727963477,0.745419727963477,FYN
