,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,MAF,0.769501062022574,-0.889040096072333,21.7367667512339,1.61387065714e-103,1.26059437029205e-99
2,CD2,0.973530658859648,0.433839034172577,20.8104950899545,3.46987653196906e-95,1.35516027956051e-91
3,S100A4,0.918252197366656,0.995480264298617,18.2555351493768,5.55828262442999e-74,1.73662982317691e-70
4,CD40LG,0.473606706094638,-1.18240563892743,14.6769651252428,9.59438511452584e-49,1.36257712962839e-45
5,KLRB1,0.74419223387938,-0.447263225173162,14.6582431357528,1.25944993935137e-48,1.63959391271226e-45
6,TRAC,0.693763066060102,0.125617046664411,13.7259893831357,6.31018165543395e-43,7.04126127294208e-40
7,CD3D,0.65656141923623,0.1921110678858,12.2588810604565,1.08767306553417e-34,1.13277524198498e-31
8,LTB,0.685273811060781,0.0169699640131173,11.9995673060449,2.50415688083178e-33,2.44499617452213e-30
9,CD52,0.606268520397291,0.911925090178388,10.2634095141373,6.17916505231806e-25,5.36282869151737e-22
10,FYB1,0.521188865349605,-0.203455211206542,8.69587621967569,1.89168060570154e-18,1.55535970643524e-15
11,SH3BGRL3,0.538764208051797,1.21944607827625,8.65889467769473,2.61417082973416e-18,2.04192883510536e-15
12,TMSB4X,0.416543169225551,3.92165694392537,7.93498770369186,1.1244010318076e-15,7.98426950859013e-13
13,IL32,0.543137708326828,1.14547516124959,7.770252365991,4.16191533085551e-15,2.82684527385325e-12
14,TRBC2,0.501346725935402,-0.0439500999563979,7.4215611125988,6.08866016813154e-14,3.80468196586203e-11
15,ALOX5AP,0.429290826849648,-0.604902052612553,6.996312476873,1.36791569579144e-12,8.21906884602074e-10
16,CD6,0.378186779485841,-1.05739316690377,6.9553974741622,1.82839113482307e-12,1.05789356697059e-09
17,GMFG,0.427816095863192,-0.426119958680612,6.46980403534163,5.05413099782898e-11,2.7226080844167e-08
18,CD4,0.336715838805682,-1.20913814293034,6.37106990453312,9.6514056970106e-11,5.02580865995666e-08
19,COTL1,0.425680003117767,-0.451296170589876,6.31158145317694,1.41866205849709e-10,7.14914150898115e-08
20,TMSB10,0.433309708184742,2.01326379965092,5.99618959327469,1.03251100201114e-09,4.88784450709637e-07
21,S100A6,0.43825902661711,0.856464446420423,5.98359838454097,1.11542179653083e-09,5.12503508982491e-07
22,CD3G,0.439678269812231,-0.117382269216819,5.96686238253821,1.23572692466545e-09,5.51557886203532e-07
23,CCDC167,0.370514438889586,-0.986886991862285,5.91162236385308,1.72946218805677e-09,7.5049050838397e-07
24,ARHGDIB,0.421716044440004,0.00631675374094963,5.57755596455988,1.24006354764583e-08,5.0979665108745e-06
25,LINC01943,0.344142934877972,-1.13287251679403,5.33778636683224,4.77088128747236e-08,1.91104378135624e-05
26,B2M,0.335853362550011,4.46264642678823,5.26903705754649,6.94917951836846e-08,2.7140020608988e-05
27,CYTOR,0.363980182069927,-0.866933624474475,4.8199272260174,7.24881755174876e-07,2.76197628764437e-04
28,PBXIP1,0.344413474605687,-0.985457674621999,4.81339042817881,7.48974080012288e-07,2.78582692332189e-04
