Set,NGenes,Direction,PValue,FDR,DEG.GENES
WP_LUNG_FIBROSIS,30,Up,0.0397683080077443,0.198841540038722,""
pulmonary_fibrosis_ctd,52,Up,0.0814880085501635,0.203720021375409,""
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,57,Up,0.273147118272061,0.455245197120101,""
fibrosis_transcriptional_signature,13,Down,0.667773920078839,0.834717400098549,""
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,8,Down,0.92106918232137,0.92106918232137,""
