Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
WP_LUNG_FIBROSIS,50,1,0.307723234551201,0.655860043463594,CCL4,1,157,0.00636942675159236
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,60,1,0.356881858402133,0.655860043463594,PSMA2,1,157,0.00636942675159236
pulmonary_fibrosis_ctd,85,1,0.465124689410296,0.655860043463594,CCL4,1,157,0.00636942675159236
fibrosis_transcriptional_signature,101,1,0.524688034770875,0.655860043463594,DHRS9,1,157,0.00636942675159236
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,12,0,1,1,"",0,157,0
