Set,NGenes,Direction,PValue,FDR,DEG.GENES
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,8,Up,0.0657864910838667,0.247979812804363,""
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,57,Up,0.0991919251217454,0.247979812804363,PSMA2
fibrosis_transcriptional_signature,14,Up,0.292947952647213,0.488246587745355,DHRS9
WP_LUNG_FIBROSIS,33,Up,0.404852972046561,0.506066215058201,CCL4
pulmonary_fibrosis_ctd,56,Up,0.571354458551911,0.571354458551911,CCL4
