,Set,NGenes,Direction,PValue,FDR
1,WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,8,Down,0.156808135093121,0.309618053099136
2,fibrosis_transcriptional_signature,16,Down,0.191127389407101,0.309618053099136
3,pulmonary_fibrosis_ctd,57,Up,0.196876147199123,0.309618053099136
4,REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,57,Down,0.247694442479309,0.309618053099136
5,WP_LUNG_FIBROSIS,34,Up,0.498960400296843,0.498960400296843
