,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,CCL4,3.82862207208915,-0.539363897334975,57.9775259649524,0,0
2,CCL5,2.07087957779187,1.25465157088686,22.0240385795914,3.64289582216075e-106,2.96258502737223e-102
3,CCL3,0.700633773888533,-1.17577645908052,12.5608969511802,2.60169761189043e-36,1.41055372191326e-32
4,CCL4L2,0.515390274496348,-1.23898068627799,8.45147027001718,1.56583437888251e-17,6.36707404313102e-14
5,CD8A,0.54348523614326,-0.74618062700627,5.94791500179222,1.38733422995608e-09,3.2235701786051e-06
6,GZMA,0.525617923744873,-0.252628725317956,4.07984686296766,2.26463092237389e-05,0.0334856563203739
7,NKG7,0.48514284763386,-0.291669738849342,3.870910118596,5.44388815103238e-05,0.0737873673137848
8,CST7,0.428001905559854,-0.660436995433092,3.4905525460678,2.41686647879536e-04,0.280788094840047
9,ID2,0.45562965120671,-0.399306282779099,3.33694542312647,4.24526531043074e-04,0.460328268494373
10,IFNG,0.407629429897682,-0.95402947906534,3.22453631510281,6.32201227879291e-04,0.604867821850393
11,KLRD1,0.381124506843409,-0.678514145786473,2.50739585285463,0.00608633154452428,1
12,CD69,0.401442900774314,-0.28143113525766,2.35356410569195,0.00930345690584976,1
13,CD48,0.340692278341992,-0.0629174384408157,1.48743027034614,0.0684608526211399,1
14,CD8B,0.30235951609825,-0.966857341514526,1.26000142484731,0.103843982043328,1
15,LINC01871,0.311730052284539,-0.856008603955508,1.23869787353111,0.107738154507885,1
16,TRGC2,0.293558282235159,-0.852447601814996,0.943349799505395,0.172758413904626,1
17,TXNIP,0.31817452656081,0.783767049920298,0.890201528753949,0.186685803377157,1
18,EIF1,0.3035653630723,1.84274714954622,0.857304188544135,0.195645075508607,1
19,KLRK1,0.283533032920377,-0.979189172973449,0.741436647427153,0.229220025246627,1
20,CEBPB,0.282043550128339,-0.652347621280698,0.607440486084427,0.271783797103451,1
21,LCP1,0.261405819602445,-0.118246274395697,0.179312340056333,0.428847409866128,1
22,ZFAS1,0.255097175334505,-0.319112752359428,0.0851089348587097,0.466087947379871,1
23,CALM1,0.24658020642707,0.874834719510719,0,0.520413969181632,1
24,CD2,0.244492732488207,0.464493468053291,0,0.53149930089768,1
25,ANKRD28,0.226628953690959,-0.939892987596333,0,0.699532551055981,1
26,FTL,0.219701780330235,2.21765734780262,0,0.715685210491262,1
27,MALAT1,0.209000507586583,6.35000647734992,0,0.731996622454691,1
28,ANXA1,0.207154141460693,0.0133777707686987,0,0.740587776091153,1
29,KLF6,0.186160889206072,0.624439608688762,0,0.804745978901337,1
30,PAG1,0.209090740201063,-0.885162525535488,0,0.811938963498297,1
31,TRAC,0.191118859796381,0.153207983143769,0,0.816851872810939,1
32,LINC02446,0.210518289103061,-1.02045346001433,0,0.822454398230275,1
33,S100A6,0.179295497040102,1.07349313635006,0,0.848082117403287,1
34,MPHOSPH8,0.182964029431044,-0.695805801141786,0,0.900051124888872,1
35,CKLF,0.163556664557076,-0.201319500491909,0,0.913073363021187,1
36,PTMS,0.179590436445691,-0.924705959561643,0,0.938359143683298,1
37,JUN,0.123516429230121,0.397491188376673,0,0.939936547081406,1
38,C12orf75,0.180555232112,-0.925398629548873,0,0.944021302435924,1
39,CD99,0.147357237018089,-0.0639101039455501,0,0.953456247729223,1
40,IVNS1ABP,0.16712565777051,-0.86473449176611,0,0.962611886513656,1
41,PTPN22,0.166981119392675,-0.87870450796406,0,0.965029549820768,1
42,PTGER4,0.183723510420514,-1.10289987532298,0,0.967769665068143,1
43,HCST,0.128266837720712,0.0447676029236074,0,0.970177845218853,1
44,PIM1,0.154735933397525,-0.791609685953162,0,0.974572255336416,1
45,SAMSN1,0.164535556257522,-0.955884791803773,0,0.97812532752771,1
46,GZMH,0.176981870279404,-1.1011152340267,0,0.97934119042335,1
47,ITGA1,0.169099437090785,-1.07767394997751,0,0.983694429861808,1
48,IL32,0.0887931939864577,1.1811766844221,0,0.983961631806141,1
49,HOPX,0.146119594723775,-0.830947964486152,0,0.985575848834512,1
50,CTSC,0.129761858401484,-0.546979220397804,0,0.986472728210473,1
51,STK4,0.120054744303031,-0.288007713063597,0,0.986581992137967,1
52,PTGES3,0.137527822015148,-0.642094007825416,0,0.98681505942599,1
53,GPR171,0.156788104044695,-0.98968126729195,0,0.988091528070281,1
54,CISH,0.165356867271633,-1.04518306500109,0,0.988384717601938,1
55,ZFP36L2,0.0920592924930575,0.125349040966239,0,0.990422719687517,1
56,FAU,0.104092636529317,1.82782869249672,0,0.99282866906783,1
57,ZNF683,0.144280804867521,-0.955247391262294,0,0.993460488762219,1
58,LEPROTL1,0.123969317608458,-0.704249038474719,0,0.994080828379304,1
59,SYNE2,0.107445573722318,-0.546714541505167,0,0.994593071578893,1
60,C12orf57,0.10566893369636,-0.491082733044118,0,0.994655585030783,1
61,SEPTIN7,0.0989279241135575,-0.483789305164626,0,0.995361018464922,1
62,MYL12A,0.0774284309721782,0.690566611662935,0,0.995568283692128,1
63,CXCR4,0.094177483695542,-0.50474330544503,0,0.995752451461804,1
64,CEP350,0.148343555151466,-1.04891001312987,0,0.995937646654758,1
65,CD3G,0.0810927301186596,-0.0920372142961473,0,0.995937668871222,1
66,TPT1,0.120104445007823,3.50799257935198,0,0.996139943123784,1
67,GAS5,0.111719630899357,-0.744309259278332,0,0.996194694771418,1
68,UBALD2,0.127331611650332,-0.843896932099335,0,0.996397911214609,1
69,FABP5,0.138317550380735,-0.998598873674225,0,0.996881723489776,1
70,SNRNP200,0.148057721452212,-1.06334381310006,0,0.997147844067196,1
71,PLP2,0.109828849019336,-0.607993603938089,0,0.997153604328642,1
72,STK17B,0.0790827274188022,-0.246157532525559,0,0.997323073792036,1
73,PSMA7,0.0748691050850888,-0.174248382042544,0,0.997785624990731,1
74,SLC38A2,0.116475102125178,-0.890681232293485,0,0.997916332130914,1
75,NOP53,0.0991105308984964,-0.450386653414425,0,0.997927766987985,1
76,CLEC2B,0.108134990346593,-0.739949710340525,0,0.997983955447227,1
77,PTP4A2,0.0952083032959389,-0.605112754213946,0,0.9983812115582,1
78,MRPL41,0.122138103377728,-0.897152956196078,0,0.99854374971868,1
79,SON,0.0668103186555108,-0.297376291197232,0,0.998665678764974,1
80,EIF2S2,0.0859099494881933,-0.715912635544086,0,0.999045402033504,1
81,DDX24,0.0657127255482953,-0.450459096598756,0,0.999156956837398,1
82,CDK6,0.127173800019448,-1.05108619235213,0,0.999202634856366,1
83,DOCK10,0.129830598820835,-1.04245631815665,0,0.999223005467318,1
84,PTPN7,0.112003023679487,-0.907659737613385,0,0.99925719009408,1
85,LAG3,0.135003743790957,-1.10828158579333,0,0.999316092604456,1
86,FGFR1OP2,0.114920659493039,-0.958199575851203,0,0.999470427503923,1
87,HP1BP3,0.0768563603996331,-0.659612426547931,0,0.999498326679016,1
88,SLC3A2,0.121503034159761,-0.979952901914557,0,0.999538980892297,1
89,RESF1,0.0819997256040979,-0.8392538482518,0,0.999566179121693,1
90,KRTCAP2,0.0826996521770968,-0.749107049038031,0,0.999576879405778,1
91,ELF1,0.0835526227358024,-0.776686691618657,0,0.999681076200329,1
92,CRIP1,0.00660051143583633,0.685958031045098,0,0.999690834178022,1
93,JAML,0.118765985625788,-1.01997858823123,0,0.999699751561868,1
94,ANXA5,0.0808934621979429,-0.728954967120726,0,0.999713694033144,1
95,IKZF3,0.0727455730367277,-0.757516179076865,0,0.999757003077802,1
96,LMO4,0.121061163949601,-1.0959712081639,0,0.99979280731214,1
97,SOD1,0.0678806975315811,-0.608037806456654,0,0.999798007027032,1
98,LGALS1,0.0177935014684978,-0.466712633328298,0,0.999804786224898,1
99,PRF1,0.114207212392237,-1.04838000337414,0,0.999824793305269,1
100,MDFIC,0.10521201288599,-0.999887462373579,0,0.999828294112734,1
