,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,GNLY,4.65893181734518,-0.655882084403345,77.8155468203125,0,0
2,FCER1G,1.61109933153441,-0.97058026138491,29.2690804448254,1.30595795822548e-183,1.06207030952687e-179
3,TRDC,1.38182905508306,-0.972349853259617,22.9214849182984,1.15975810669173e-114,6.28782186844701e-111
4,XCL2,1.30970824409227,-1.00314229514911,21.8698293390708,9.76333372396934e-105,3.97001557550903e-101
5,TYROBP,1.34050754317297,-0.903393359557916,21.28566333015,2.06240074388441e-99,6.70898961985597e-96
6,CTSW,1.31025894225785,-0.8098641530995,20.5944301869245,2.75515856610179e-93,7.4687756796076e-90
7,KLRD1,1.40932610831074,-0.678514145786473,19.9082751917718,2.149863506313e-87,4.99536141859727e-84
8,NKG7,1.58593785579899,-0.291669738849342,19.7495204139654,4.66484846816226e-86,9.48422004183239e-83
9,SELL,0.745920070649871,-1.25366505539515,18.7243006913555,1.13538844332938e-77,2.05189922563916e-74
10,KLRC1,1.09244383336905,-1.02281032779838,18.1722487832427,2.48341284506142e-73,4.0392709924924e-70
11,XCL1,1.03288032890148,-1.07890150440525,18.0497127948873,2.19579181324782e-72,3.24677762204325e-69
12,KLRF1,0.460455867553821,-1.35046787713759,17.3162462298562,7.57896281977986e-67,1.02726525219766e-63
13,LINC00996,0.463101359414358,-1.34961793179967,16.5981573890045,1.22676103135714e-61,1.53486678269415e-58
14,TNFRSF18,0.847349118967036,-1.05269676198029,14.7122826318705,5.75591806356029e-49,6.24133382025387e-46
15,IFITM2,1.22518147274241,-0.277582583545705,14.0576442841176,6.52899853045961e-45,6.63713506862035e-42
16,ITGAX,0.500546704483209,-1.32076407440021,13.6857071056832,1.09455110124708e-42,1.04722786245787e-39
17,CMC1,0.703801769078425,-1.16602188094253,13.1938771302646,7.80137355818763e-40,7.04940782910677e-37
18,HOPX,0.914416565924137,-0.830947964486152,12.5544583415161,2.81989272831776e-36,2.41397659084676e-33
19,KIR2DL4,0.41200027601487,-1.33980596605294,11.3822909270588,3.37423885075395e-30,2.386173691631e-27
20,CD7,0.977882996333849,-0.461190650734941,11.3669239738678,4.01816142893731e-30,2.72314148506939e-27
21,GZMB,0.792519891638655,-1.04419922487392,11.0842309447625,9.58726955180186e-29,6.23747757040229e-26
22,PLAC8,0.540423403723728,-1.2406098080297,10.5985975977526,1.86156441777034e-26,1.16455174057825e-23
23,NCAM1,0.381496343486223,-1.35000349705361,10.4723312159884,7.05582537915199e-26,4.25048147377434e-23
24,AREG,0.438138482879218,-1.32896341805437,10.231281048848,8.60219199655482e-25,4.99695188657015e-22
25,FOS,1.10319971225672,0.192757080224769,9.8059290395749,6.18434428674127e-23,3.46856413185679e-20
26,CD63,0.849600151463707,-0.43125068779737,9.46795356779057,1.62985903425302e-21,8.83655239737512e-19
27,IL2RB,0.687234972754683,-0.891674192705826,8.81862898146924,6.40582427100109e-19,3.36099134734944e-16
28,IFITM3,0.420796364882666,-1.27718608629385,6.795509921695,5.59473995217531e-12,2.67642486241563e-09
29,SRGAP3,0.426609080525906,-1.25279643097652,6.5667204808061,2.65421215101857e-11,1.19918779545325e-08
30,TXK,0.402700836742397,-1.27684779499577,6.40716128000105,7.62822664511777e-11,3.35332719953623e-08
31,MATK,0.497665337861077,-1.05507165115683,6.39708354521508,8.14744150110967e-11,3.48731936883023e-08
32,KLRC2,0.482989537453641,-1.07607635006677,5.46743201560046,2.31858689844041e-08,9.19800387881298e-06
33,DUSP2,0.43380203504376,-1.10586477915769,4.61600209797219,1.97182962270331e-06,7.45856018913242e-04
34,KLRC3,0.381447858346859,-1.2452785295726,4.32367886276588,7.72069936357136e-06,0.00272993859018453
35,ID2,0.526648820328386,-0.399306282779099,4.03163466813075,2.78286078561259e-05,0.00963047461233803
36,SRGN,0.502968202805417,-0.0252976648233706,3.51379557591976,2.21510671086925e-04,0.0720574213045769
37,SEC11A,0.427928729878283,-0.81318571370129,3.49219578122653,2.40205763301736e-04,0.0751335911558219
38,KLF2,0.410746260237939,-0.916302802629065,3.09751319685192,9.77515333764892e-04,0.289077943703381
39,EEF1B2,0.463061042608353,0.448200566778653,2.86692734772604,0.00207520468237803,0.602735788551404
