,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,GNLY,4.16039230813401,-0.655882084403345,120.269935703048,0,0
2,CCL5,2.20481823514051,1.25465157088686,37.0011188943615,1.78975212459081e-287,1.45551591532348e-283
3,NKG7,1.18795885158058,-0.291669738849342,24.1633887803998,6.1174986213192e-127,3.31670383585856e-123
4,KLRD1,0.9836857663611,-0.678514145786473,21.9554261246705,1.57773547933509e-105,6.4154668928463e-102
5,KLRC2,0.750929015241192,-1.07607635006677,20.4845731257174,2.48990709421796e-92,8.09966777749102e-89
6,KLRC1,0.767937420963366,-1.02281032779838,19.4692295625604,1.00847790174128e-83,2.73381551197032e-80
7,HOPX,0.830931630538027,-0.830947964486152,19.1287375750458,6.27260139410933e-81,1.45748373821698e-77
8,GZMB,0.78083468268509,-1.04419922487392,18.8996145792485,4.47838519324787e-79,9.10511689602207e-76
9,ZNF683,0.758646383360177,-0.955247391262294,18.6869734435861,2.251540546768e-77,4.0690341103535e-74
10,CD7,0.924822834821346,-0.461190650734941,18.364322414322,7.92668327258387e-75,1.28927503428577e-71
11,ITGA1,0.593666950531496,-1.07767394997751,14.2065927435021,8.08945170948319e-46,1.19613574595222e-42
12,CCL4,0.771788375520054,-0.539363897334975,13.229120851256,4.91009752613032e-40,6.65522802187581e-37
13,CTSW,0.639320237097697,-0.8098641530995,13.1779717835056,9.61055148719613e-40,1.2024278456865e-36
14,HCST,0.774107774165704,0.0447676029236074,12.6906036651399,5.09296415622299e-37,5.91693300006906e-34
15,LINC02446,0.579266154991678,-1.02045346001433,12.0693978149653,1.0845741019436e-33,1.17603985120751e-30
16,CD63,0.685601591965171,-0.43125068779737,11.9863678506456,2.93674887901668e-33,2.9853887823254e-30
17,GZMA,0.701525100401845,-0.252628725317956,10.4595028991513,8.07166660807769e-26,7.29364763224353e-23
18,TRG-AS1,0.529769629846887,-0.995328066374289,10.4048929765079,1.42843551798175e-25,1.22281598420911e-22
19,CD8A,0.56280637198541,-0.74618062700627,9.92080303767312,1.98328123085089e-23,1.61290346098948e-20
20,IL32,0.683266412265809,1.1811766844221,9.01573138874805,1.09109668909652e-19,8.45080364197856e-17
21,TRGC2,0.491591927615651,-0.852447601814996,8.18798761924028,1.43159630491801e-16,1.05840517724961e-13
22,CD52,0.608270161605583,0.982484847075682,7.87713087641319,1.78634597446896e-15,1.21062155311407e-12
23,GZMH,0.416649587742159,-1.1011152340267,7.28790694273461,1.65053299330846e-13,1.03253535139085e-10
24,PRF1,0.415921221843134,-1.04838000337414,6.8371398830015,4.19153667796578e-12,2.52501274322642e-09
25,LINC01871,0.451859113314743,-0.856008603955508,6.338840877414,1.189757177468e-10,6.91121446125608e-08
26,IFITM2,0.477547943262495,-0.277582583545705,5.71615215256456,5.54919714409248e-09,3.00858971828881e-06
27,TMSB4X,0.40073540748436,4.07915453555741,5.64132785301314,8.58578310178835e-09,4.50476652098669e-06
28,CD3D,0.486049030218405,0.221727043252791,5.55062730805779,1.44675768843169e-08,7.35359806323171e-06
29,CST7,0.420848200909586,-0.660436995433092,5.24291334706207,8.00762133360084e-08,3.94678669669751e-05
30,KLRK1,0.39242101901754,-0.979189172973449,4.92796986366313,4.19765092488516e-07,2.00808212627227e-04
31,CD8B,0.37530435769073,-0.966857341514526,4.71882996022295,1.19646311647742e-06,5.56013502557295e-04
32,IFNG,0.381094187996806,-0.95402947906534,4.19668281817626,1.36186767028648e-05,0.00615299379366933
33,RUNX3,0.360279674512485,-0.823186921876689,3.54231424983227,1.98903356530115e-04,0.08743684037736
34,ID2,0.359207025303138,-0.399306282779099,2.77336278605912,0.00277735258926184,1
35,MATK,0.311305607041974,-1.05507165115683,2.75943868638324,0.00289846167746057,1
36,EVL,0.353663220503292,-0.157686065999554,2.71365282654269,0.00333099894425511,1
37,CYBA,0.358464733126545,0.287397926050951,2.6963183599521,0.00350934662135948,1
38,CD3G,0.328352752725019,-0.0920372142961473,1.92168496065286,0.027331932762253,1
39,CCL4L2,0.288522571650151,-1.23898068627799,1.91979686199911,0.0274510192070419,1
40,IL2RB,0.304049545064542,-0.891674192705826,1.89968668947116,0.0287464669482906,1
41,PTPN22,0.297672360029263,-0.87870450796406,1.62870050569089,0.0516984572477856,1
42,CD3E,0.307952643456299,-0.0587818136382734,1.49104425494981,0.0679851912838979,1
43,SH3BGRL3,0.310662616600083,1.27410231564302,1.40193136401358,0.0804779612230699,1
44,KLRC3,0.269651010375322,-1.2452785295726,1.12638940774463,0.13000915047318,1
45,CD96,0.263813913753849,-0.850196227785762,0.467365621248938,0.320122467637396,1
46,LYAR,0.260327873787176,-1.06678973950052,0.441246005228228,0.329520556493842,1
47,FOSB,0.259713892653496,-0.58151266090281,0.261126256238901,0.396999320149954,1
48,JUN,0.262093192763434,0.397491188376673,0.232560994855263,0.408052706298672,1
49,GSTP1,0.255110908205816,-0.834012219826492,0.176634324342694,0.429898978275053,1
50,MBP,0.253412694115244,-0.776139332262032,0.108044394303671,0.456980942983656,1
51,TRBC2,0.248596067700422,-0.0186747370001362,0,0.512788467326054,1
52,ACTB,0.245611667017341,2.26082392480529,0,0.541025199080135,1
53,STK17A,0.239346868875478,-0.476023903816429,0,0.616315208006478,1
54,TRAC,0.237362363784379,0.153207983143769,0,0.619225512346271,1
55,ZFP36,0.225673226737762,-0.767964946183071,0,0.77192723456337,1
56,BLOC1S1,0.228219481214283,-0.85608178491342,0,0.77601664592679,1
57,TSC22D3,0.212196996147084,-0.00198196085214427,0,0.806054738309542,1
58,LSP1,0.217783986098995,-0.562211830319101,0,0.828119620637659,1
59,JUNB,0.203628566740804,-0.194258383278045,0,0.856511763635752,1
60,PSME1,0.205848191579707,-0.161352705993372,0,0.867148986187392,1
61,CCL3,0.221079440191837,-1.17577645908052,0,0.896430811618946,1
62,PPP2R5C,0.195903162415839,-0.553773836758029,0,0.936068390033888,1
63,CTSD,0.19709676638781,-0.562502137780079,0,0.93628588043788,1
64,S100A4,0.174335143693263,1.1023682262218,0,0.940080733201575,1
65,JUND,0.179660551027877,0.870195361143798,0,0.944354388587521,1
66,ZFP36L2,0.181197318262688,0.125349040966239,0,0.944867035188382,1
67,SRSF7,0.186181709986381,-0.415940565828158,0,0.962446280837531,1
68,PTMS,0.197478627097598,-0.924705959561643,0,0.963991698500146,1
69,PTPRC,0.170412702604279,1.05740985230953,0,0.968669705604239,1
70,DDX3X,0.18318755261026,-0.650907181155644,0,0.97459350385875,1
71,SUN2,0.197978807092888,-0.931613081765575,0,0.974769695699831,1
72,ACTG1,0.159362648987801,0.858695926003646,0,0.976359100857774,1
73,PPDPF,0.176596507071638,-0.505496563541998,0,0.982762871870281,1
74,MALAT1,0.159346928939376,6.35000647734992,0,0.983871889217636,1
75,ABHD17A,0.191724397021338,-0.892195888597165,0,0.985318499326143,1
76,CD99,0.161738484186901,-0.0639101039455501,0,0.988080907430895,1
77,APOBEC3G,0.178393584548468,-0.722683501773093,0,0.989209441522529,1
78,TAPBP,0.172484682805613,-0.706562299752045,0,0.992301537354016,1
