,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,ABCA13,2.46535984293432,-1.38115627091141,152.73436466618,0,0
2,ABCA5,0.951306046136795,-1.48703896006821,50.0869067631417,0,0
3,ACBD3-AS1,0.904528692489425,-1.55208716510199,70.9919295861499,0,0
4,ADGB,0.845129627574295,-1.55493230984557,63.7762579581607,0,0
5,ADGRF1,1.27798644101015,-1.48359568517903,77.1739444853976,0,0
6,AFDN,1.20121175698365,-1.25969192106644,42.1283286151143,0,0
7,AGBL2,0.66711233606964,-1.56981008711243,49.592315678916,0,0
8,AGR2,2.45845827847096,-1.2930127312017,107.985816015587,0,0
9,AGR3,3.52957590649882,-1.2997209628834,244.849182744617,0,0
10,AK1,0.814600371446204,-1.53526757871968,48.5442330946776,0,0
11,AK7,1.32343730254474,-1.51607724850964,104.754722887667,0,0
12,AK9,1.06383849640698,-1.48959653267032,58.6332775282299,0,0
13,AKAP14,1.53160486795402,-1.49770537062391,118.634285073431,0,0
14,AKAP9,2.00340637737364,-0.692314888297665,49.4144876791691,0,0
15,ALDH1A1,2.30262939816299,-1.29028376333115,104.103429554267,0,0
16,ALDH1L1,0.753860313450742,-1.56286158020225,54.2223655998264,0,0
17,ALDH3B1,1.51140470649281,-1.3962031779116,74.3671345344516,0,0
18,ALOX15,1.57327454636122,-1.47164225370188,93.9486005575072,0,0
19,ANK3,0.983415098928897,-1.50253647114799,56.8360713705293,0,0
20,ANKMY1,0.764633879724836,-1.5328466505166,45.0759038876955,0,0
21,ANKRD37,0.946810817202191,-1.49199311949921,49.2414846973508,0,0
22,ANKRD66,1.40614536921114,-1.50792088500487,108.241668690997,0,0
23,ANKUB1,1.29175863225362,-1.51919106668984,99.4056163792223,0,0
24,APOBEC4,0.873749910251491,-1.5550700894749,68.6861811496273,0,0
25,APPL2,0.895346827753471,-1.47741850112942,43.3026349210829,0,0
26,ARFGEF3,0.92569142014789,-1.53046143204865,61.7376196885366,0,0
27,ARHGAP18,1.97243915191573,-0.748767408428464,52.9689554610645,0,0
28,ARHGAP39,0.562593445665359,-1.57996226851073,40.3766094006154,0,0
29,ARL3,1.72086197121837,-1.32814902351154,76.0850060256372,0,0
30,ARMC3,1.75807415206926,-1.47743132088088,140.671726044989,0,0
31,ARMH4,0.661233638696201,-1.57012904021739,48.3034482466909,0,0
32,ATP1B1,1.53457742684497,-1.11169494382193,48.5231177853045,0,0
33,ATP2A2,1.31721119988703,-1.25391336567768,46.5083164229316,0,0
34,ATP2C2,0.706944495130141,-1.54877555590235,44.4801897576868,0,0
35,ATP5IF1,3.20318105782476,-0.446181044475879,79.5593522597458,0,0
36,ATP9A,0.711872852830027,-1.56085248741465,50.9345418562059,0,0
37,B9D1,1.35581967494734,-1.50727872286764,101.963565019232,0,0
38,B9D2,0.807294834612952,-1.50671285753373,42.4850815388946,0,0
39,BAIAP2L1,0.959996250701046,-1.53560859944298,67.178682078714,0,0
40,BBOF1,1.67631768894719,-1.47608549809175,123.623202519216,0,0
41,BCAS1,0.944112236993869,-1.5310816560616,63.763554811493,0,0
42,BDH1,0.669571728472802,-1.5530919200181,40.3295166077186,0,0
43,BSCL2,0.944952009752808,-1.46941635852562,44.8290366181538,0,0
44,C10orf67,0.601045327386881,-1.57847565085135,45.2708368261518,0,0
45,C11orf16,0.866819423157528,-1.55502511757105,68.3421507352262,0,0
46,C11orf52,0.67775895916395,-1.5686246384044,47.9322499793778,0,0
47,C11orf97,1.78161146876824,-1.47566445867444,134.916721390932,0,0
48,C12orf75,2.09117776459462,-1.11366812365623,68.5104604073061,0,0
49,C19orf33,0.834842763903698,-1.49814317364846,41.3956467159195,0,0
50,C1orf141,0.673447272876351,-1.57312591285328,51.4124427905141,0,0
51,C1orf87,1.17006767822308,-1.52895802716446,94.2893337335776,0,0
52,C20orf96,1.33502742416988,-1.48775121153648,86.8231619728186,0,0
53,C21orf58,1.20237708291744,-1.50138462034411,80.4533809260133,0,0
54,C22orf15,1.44827686083049,-1.50485913175995,114.214090853921,0,0
55,C2orf73,0.739213044675185,-1.56729458752177,57.8111291580029,0,0
56,C6orf118,1.22320695094794,-1.52537359064614,96.8587686190095,0,0
57,C7orf57,0.964510152779582,-1.54535050860193,75.2492166299218,0,0
58,CABCOCO1,0.984439098547424,-1.545875622488,77.430106738631,0,0
59,CALM1,2.22418300271692,1.10047299294478,44.914296084101,0,0
60,CALML4,1.60368171579676,-1.4539012563554,94.3243125609802,0,0
61,CAPS,4.60630169132865,-1.17692717591368,292.63529746088,0,0
62,CAPS2,0.670441753203033,-1.56646494790294,47.1386055130479,0,0
63,CAPSL,2.73739353100772,-1.39204025130524,210.422335754999,0,0
64,CASC2,0.72990265136743,-1.56576254012114,55.598064419655,0,0
65,CATIP,0.653502028924282,-1.57049082770337,47.5571665177026,0,0
66,CATSPERD,1.1734786933542,-1.52908376029385,89.2227286579125,0,0
67,CC2D2A,1.24146498645789,-1.51148795802005,90.0605732853225,0,0
68,CCDC113,1.8697149826098,-1.4636637462981,143.402354261432,0,0
69,CCDC146,2.7803530149254,-1.33806735739371,173.015979908167,0,0
70,CCDC153,1.33606769808593,-1.5023727611205,96.7420330272096,0,0
71,CCDC17,1.68300887684603,-1.47420314430466,120.461533075394,0,0
72,CCDC170,2.67769649446467,-1.29527800731535,139.854220204619,0,0
73,CCDC180,0.732076410636289,-1.55668298910457,50.2602048475507,0,0
74,CCDC181,1.17176524676254,-1.52822968771682,89.6582483357638,0,0
75,CCDC187,0.694436783721385,-1.56932635439418,51.7121385828167,0,0
76,CCDC190,0.860125271716536,-1.55535767832759,67.0381473928343,0,0
77,CCDC191,0.828494726866126,-1.52044530894657,46.5686667338372,0,0
78,CCDC30,1.3132693764476,-1.48033704704073,78.4772001411997,0,0
79,CCDC33,1.39196695105483,-1.50981228988502,109.847801895391,0,0
80,CCDC34,0.873248746133415,-1.50348686407358,46.607204051077,0,0
81,CCDC39,1.67605653992106,-1.48172738141581,123.374022490257,0,0
82,CCDC40,0.815937379907265,-1.55479722393087,60.4472841541843,0,0
83,CCDC60,0.568965783622754,-1.57973506827533,40.838740818867,0,0
84,CCDC65,1.38936095960449,-1.50687072063211,107.821531425654,0,0
85,CCDC74A,0.8574242682653,-1.55468577213405,65.8911226647197,0,0
86,CCDC78,1.79465915892889,-1.46668892218027,131.501055835746,0,0
87,CCDC80,0.776474788908934,-1.55512469787383,46.6982211198489,0,0
88,CCDC81,1.00281799634719,-1.51529222410521,62.0766729006673,0,0
89,CCDC96,0.858196045664946,-1.54530930134134,60.2018012795684,0,0
90,CCL15,1.10814373926666,-1.53473130454439,87.3941034014624,0,0
91,CCL28,0.763346942929949,-1.54649869154197,48.19617210176,0,0
92,CCP110,0.97591499142139,-1.44608682752569,44.2101543683218,0,0
93,CD164L2,0.953492912799888,-1.54678257704803,72.900378654073,0,0
94,CD24,3.72232780065148,-1.09455432699554,146.78156895112,0,0
95,CD59,2.91566426001626,-1.02214559623549,103.381456347206,0,0
96,CDH1,0.828715617841265,-1.51373444502146,44.6725765602064,0,0
97,CDHR3,2.25257300865496,-1.42739266813093,167.767874613098,0,0
98,CDHR4,0.987174630858366,-1.545351381627,75.6115104984762,0,0
99,CDS1,1.63413511207472,-1.45576138595033,106.892937155604,0,0
100,CEP126,1.89818620013545,-1.39034812899199,97.9839060970289,0,0
