,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,AGR2,2.47589289513466,-1.2930127312017,84.4458335303321,0,0
2,AQP3,2.081609439843,-1.22486543000016,56.047370365058,0,0
3,AQP5,0.932339763453226,-1.58264911191278,55.5047720255746,0,0
4,BPIFB1,2.26629338869279,-1.48240226600639,72.822001711731,0,0
5,C19orf33,0.98135165791873,-1.49814317364846,40.1641193970899,0,0
6,C3,1.36295624368285,-1.48024675630816,49.3130812353526,0,0
7,CDC42EP5,0.723142094217033,-1.59394513144566,45.498537524188,0,0
8,CEACAM6,0.889380812829266,-1.57815465829743,48.3073910363834,0,0
9,CLDN4,1.67572532122379,-1.40940438859661,66.8801346401456,0,0
10,CP,1.12576988479436,-1.45168302736187,43.5111082184904,0,0
11,CXCL1,1.46876359108961,-1.55042044164418,65.5037552961309,0,0
12,CXCL17,2.01811264608277,-1.42982933969874,80.7374534762375,0,0
13,CXCL6,0.697843682498212,-1.59768827861855,40.2358527612675,0,0
14,CYP2F1,1.06148909354851,-1.58049915294777,65.1405310427685,0,0
15,ELF3,1.96720656833069,-1.30430986879962,75.4356929346242,0,0
16,F3,1.25468029349651,-1.55950446593004,67.6092998383783,0,0
17,FAM3D,1.21563864792582,-1.55159750393558,65.15066480918,0,0
18,FCGBP,0.948839041868081,-1.56405273430511,41.6568319421263,0,0
19,FXYD3,1.78723019242332,-1.22717380486967,73.4825430449573,0,0
20,ID1,0.965592378562595,-1.55950918435808,43.6487433743428,0,0
21,KLF5,0.978971274877941,-1.50464274861847,42.8932560062529,0,0
22,KLK11,0.634622257954687,-1.60187379063478,42.2458321229106,0,0
23,KRT17,1.28972749157943,-1.56960572792392,54.1647560345775,0,0
24,KRT18,1.83760482437606,-1.40645422820371,73.7646065768759,0,0
25,KRT19,2.91990444028465,-1.33708261203202,110.859155698321,0,0
26,KRT7,2.06205760542136,-1.51721776027126,105.48233582203,0,0
27,KRT8,1.38381478239244,-1.38419004568214,54.1531286443633,0,0
28,LCN2,3.36515309525569,-1.19162517516075,82.6214869627369,0,0
29,LYPD2,1.13460923124016,-1.57473512751795,53.2881719778275,0,0
30,MDK,1.59452975505037,-1.50592323829044,74.1594527078944,0,0
31,MGST1,1.59598171537863,-1.44192871249053,57.1933366856679,0,0
32,MSLN,0.710846574470568,-1.59187000546241,40.1654997304288,0,0
33,MSMB,2.18809102868084,-1.51632765125026,74.6141935651303,0,0
34,MUC1,1.27237536276345,-1.48964905100376,54.1327408912158,0,0
35,MUC16,1.24555240846531,-1.39378907850301,46.7492982129985,0,0
36,MUC4,1.43773499947388,-1.35665933736674,54.8241907551289,0,0
37,MUC5AC,0.930117148641713,-1.58507439133045,41.3365176949377,0,0
38,MUC5B,0.912485777903235,-1.58429442517827,43.7003702517842,0,0
39,PERP,1.75162084739212,-1.3457254212145,71.2457319573452,0,0
40,PIGR,2.31976254805087,-1.23639797350246,73.8983884567586,0,0
41,PRSS23,1.61612125821078,-1.54510446192825,88.749610815633,0,0
42,RDH10,1.0575994762723,-1.53678421940077,49.3711260071348,0,0
43,S100A14,1.07015927874865,-1.57852409176734,60.170440311399,0,0
44,S100A16,1.04334421385803,-1.57820423396231,55.8247322978646,0,0
45,S100A2,1.46434198073553,-1.55414294365667,55.7673165415648,0,0
46,S100P,2.19048981902361,-1.44248620709497,79.8331722882087,0,0
47,SCGB1A1,3.81721097399699,-1.37771636041913,79.5315007305202,0,0
48,SCGB3A1,4.01024023381875,-1.37481415224407,90.6881002552977,0,0
49,SERPINB3,2.20175450898149,-1.52369584219925,85.2955579234918,0,0
50,SLPI,4.9764795992229,-1.0105796103625,159.355599768528,0,0
51,TACSTD2,1.74088924453607,-1.37093536557832,63.4900284939528,0,0
52,TFF3,1.40600394091501,-1.41401572568931,44.7051316527518,0,0
53,TSPAN1,1.50686950957561,-1.20007664859307,58.3639888891164,0,0
54,TSPAN8,1.0496156757248,-1.58026812575724,64.7320065011169,0,0
55,VMO1,1.34832642503878,-1.42298818618413,41.469190090949,0,0
56,WFDC2,4.04513262876694,-1.03194033415546,102.297160609591,0,0
57,RHOV,0.692268959701931,-1.59595853735527,39.2110100580635,3.89817794568744e-321,1.0226417770445e-318
58,GPRC5A,0.709185894348769,-1.59335770726813,38.3935700646268,1.45578522146277e-308,3.69974166048313e-306
59,CLDN7,1.19226460672342,-1.33234421908121,37.3165184803055,2.47229613378805e-292,6.1864456332404e-290
60,EPCAM,0.887963472599259,-1.47901339806082,36.954206866451,5.8367545644615e-287,1.43840625743888e-284
61,EPAS1,0.918808162490211,-1.51897290242495,35.863063979071,4.80178400762965e-271,1.16568681916562e-268
62,ALDH1A1,1.15592688262802,-1.29028376333115,35.6487320671507,5.75779033605736e-268,1.37721264435254e-265
63,GABRP,0.615651521846941,-1.5954061792036,35.2418358675422,3.64888983736307e-262,8.60133234850875e-260
64,RARRES1,0.907061717673213,-1.53212058330297,35.0251736574648,4.25015060686956e-259,9.87552851724763e-257
65,AKR1C1,0.62889099890939,-1.59073623339565,34.7600560967701,2.28268297546121e-255,5.22927304167276e-253
66,SLC6A14,0.62843404798838,-1.59469300223205,34.5537302169054,1.7561305411313e-252,3.96714767381954e-250
67,DSP,0.887093758163265,-1.46597161038425,33.9922938301515,1.05526317681618e-244,2.31943994201555e-242
68,PITX1,0.76989031233709,-1.55611248982663,33.3795395575806,2.44268312707207e-236,5.29736547491029e-234
69,ADH1C,0.624515738403344,-1.58435885269515,32.5542743691824,2.78511674154978e-225,5.88310698718275e-223
70,PI3,0.648353046791882,-1.59942357554665,32.0035657534497,4.88756384324721e-218,9.93702823880198e-216
