Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
fibrosis_transcriptional_signature,80,0,1,1,"",0,7,0
pulmonary_fibrosis_ctd,79,0,1,1,"",0,7,0
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,60,0,1,1,"",0,7,0
WP_LUNG_FIBROSIS,44,0,1,1,"",0,7,0
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,11,0,1,1,"",0,7,0
