Set,NGenes,Direction,PValue,FDR,DEG.GENES
fibrosis_transcriptional_signature,40,Down,0.0692283861060223,0.346141930530112,""
WP_LUNG_FIBROSIS,20,Down,0.229134442968268,0.572836107420671,""
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,59,Up,0.392339945547961,0.653899909246601,""
pulmonary_fibrosis_ctd,37,Up,0.898784720001991,0.961095928465267,""
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,11,Up,0.961095928465267,0.961095928465267,""
