Set,NGenes,Direction,PValue,FDR,DEG.GENES
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,58,Up,0.0713844632785721,0.35692231639286,""
WP_LUNG_FIBROSIS,29,Down,0.15308237843165,0.382705946079125,""
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,8,Up,0.345660787559284,0.576101312598807,""
pulmonary_fibrosis_ctd,51,Down,0.731094495494698,0.879730120447474,""
fibrosis_transcriptional_signature,17,Down,0.879730120447474,0.879730120447474,""
