,logFC,logCPM,LR,PValue,FDR
PRKAG1,-0.0534601982992519,4.96797938476809,0.025897829720714,0.87215008802085,1
METTL14,-0.0487281670652564,5.09176652221515,0.0258918341536827,0.872164760746248,1
WDR54,-0.117527954357708,3.45438812618984,0.0258821739347255,0.872188405503006,1
PPARG,-0.0323791572105938,7.93671197833972,0.0258552921098918,0.872254226419359,1
ORC6,-0.0432575976666604,5.8139928710177,0.0258194032899794,0.872342155958528,1
ALG10,0.146419099971537,2.36915025203735,0.0258135973991642,0.872356386593024,1
CD9,-0.0386964118423076,8.54224794245357,0.0257394444820349,0.872538285031216,1
ZNF83,0.0683399173686505,4.46738084665525,0.0257390070581742,0.87253935883664,1
YY1,-0.0319293944704907,7.37242726773138,0.0257349996708029,0.872549196765607,1
ALDH3A2,-0.0379595809613261,6.57501244105521,0.0257257032815712,0.872572021946727,1
HOTAIRM1,-0.0923515641478342,3.81006263587757,0.0256241839127256,0.872821555642275,1
STXBP5,0.069954633270145,3.73029536182613,0.0255742224441917,0.872944546631238,1
ZBED1,-0.0565524342664724,4.90922925469341,0.0255402323091438,0.873028291157577,1
PINK1,0.075443576195016,4.11535588681484,0.0255246170679975,0.873066782977119,1
PDE6D,-0.0666073222567352,4.15678059877497,0.0255241325455255,0.87306797752589,1
P4HA1,0.0469753918733998,6.60621445903288,0.0254951233520586,0.873139518414542,1
NEIL2,-0.0872306222838207,4.42082858929266,0.0254567992706427,0.873234095195056,1
INKA2,-0.131025087419167,2.86376837937011,0.025433524827374,0.873291567871393,1
TIPIN,0.0635575990721604,4.13351016445213,0.0254145674090793,0.873338400245148,1
SOCS3,-0.105921459931625,4.55423508811126,0.0251181748156206,0.874072950229829,1
HNRNPA3,0.0238769457518692,8.19993748612256,0.0251110647978976,0.874090625411072,1
MRPL55,-0.0378775100125992,6.00958274944934,0.0250468349159867,0.874250414375286,1
RXRB,-0.0794571920280174,3.92377279272696,0.0250172468301422,0.87432409328437,1
CAPZA2,0.0246524009702846,7.81421069591513,0.0249923898858722,0.874386025446028,1
ZNF155,-0.14637566497689,1.81795216364145,0.024966381185699,0.874450861063129,1
NBPF12,0.10204237084659,3.02063191895886,0.0249632671084115,0.874458626290108,1
TPD52L1,0.111677926404271,3.19532915725254,0.0249553497605284,0.874478371132721,1
FCHSD2,0.0654942542461569,4.07629777986565,0.024868514430759,0.874695138263115,1
ASAH1,0.0207484289359336,9.33822644831451,0.0248646202525009,0.874704868384727,1
MAP2K7,0.0811496008827683,3.98370449611979,0.024822868452901,0.874809239909407,1
DOCK8,0.0318390175032737,7.64379038492622,0.0248188898512183,0.874819190346598,1
AKAP8L,-0.0662185721953672,4.36800434958129,0.0248160811445572,0.874826215381938,1
KIAA1328,0.0880630698094596,3.26119559806989,0.0246481758030015,0.875246916778723,1
MGAT1,0.0344458776274623,6.93582865288669,0.0246250771336207,0.875304907251005,1
SPAG8,0.213646288761791,1.49528209325195,0.0246056657412801,0.875353662166186,1
PIP5K1A,0.0832157945484,4.02785875771455,0.0245476695747975,0.875499446607414,1
INTS12,0.0800124707765741,3.71253167455842,0.024538262363734,0.875523110053784,1
NPM1,0.0294850755471806,8.59788111451735,0.0245104070176723,0.875593206279304,1
ESS2,-0.0935108297060382,3.39781714633539,0.0244967199962431,0.875627663759271,1
GCC1,0.119420688997175,3.00498606786278,0.0244587964590508,0.875723188933568,1
CGAS,0.0398333585753159,5.87975012620529,0.0244127287179818,0.875839330565761,1
LYPLA1,-0.0333153717215846,6.64328694075934,0.0243860424946192,0.87590666070219,1
MTHFD1L,0.0627753689967796,5.17451935568232,0.0243326316689192,0.876041531252228,1
KPTN,0.0916148875191773,3.74335967572252,0.02431864146698,0.876076883717296,1
TMOD3,-0.0268781667297931,7.21304774957916,0.0242850008759135,0.876161934286843,1
UTRN,-0.038386182045401,5.99250298110735,0.0242844251541072,0.876163390359005,1
C2,-0.0523561285041188,6.94862930464609,0.0242573831803377,0.876231802807239,1
CYB5RL,0.109725659899722,2.55304114715557,0.0242066413363631,0.876360278129955,1
POGK,-0.0406763005906701,5.58740633592731,0.0242002336875906,0.876376511718337,1
SCGB3A1,0.182677960141709,2.92679755487623,0.0241663733415365,0.876462332474004,1
BTBD7,0.04682888677008,4.94624336806492,0.0241166435155868,0.876588486931512,1
KLF9,-0.0855823529303381,4.08740774555191,0.0240671122251115,0.876714270223245,1
KIF13B,-0.0673496846154849,4.31742727281996,0.023990198677371,0.876909852978575,1
PHLDA2,-0.119083684829413,3.38753998131189,0.0239376341111495,0.877043703670577,1
HMCES,-0.054569131227393,5.50265739349049,0.0239296653462837,0.877064008506677,1
