Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
fibrosis_transcriptional_signature,87,0,1,1,"",0,7,0
pulmonary_fibrosis_ctd,85,0,1,1,"",0,7,0
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,59,0,1,1,"",0,7,0
WP_LUNG_FIBROSIS,50,0,1,1,"",0,7,0
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,11,0,1,1,"",0,7,0
