,logFC,logCPM,LR,PValue,FDR
C3,2.59054932261951,3.78892797834165,46.2876526950804,1.02105382594868e-11,1.15113608337455e-07
CAPN11,1.41024339942857,0.981835375601421,37.7531433482522,8.02872438660186e-10,4.52579193672747e-06
PLTP,2.14890906449017,4.77494198424874,31.4091227718157,2.08996605964321e-08,7.8540924521392e-05
RPH3A,2.34718322578932,0.912458239982082,30.4230829125271,3.47369992802351e-08,9.79062324713425e-05
SPP1,2.78785758506952,5.99496331081528,29.5106455477447,5.56104152278972e-08,0.000125390364255863
SLC16A1-AS1,0.669693782686285,3.01775119813737,28.717973916443,8.37230609262585e-08,0.00015731563148044
NRGN,-0.9122029808252,3.13062982883103,27.5363880409488,1.54166544411247e-07,0.000248296231670342
CCR2,-1.7673258035842,0.940997559849595,26.2028763721198,3.07364364071187e-07,0.000419294480153694
NECTIN2,0.553252921088537,4.03813943886464,26.0382397142516,3.3472151156495e-07,0.000419294480153694
RTL5,-1.10257234426044,1.26642548898802,25.1299212310365,5.35947824436309e-07,0.000604227577269495
TNNT1,-1.66974050629234,4.16550170643258,24.5418755400406,7.2712279410804e-07,0.000731753843917229
SMPDL3A,0.999203502222411,2.75714639985794,24.388466541919,7.87386811316512e-07,0.000731753843917229
ATP8B1,0.978344927567792,1.73747613324321,24.2552172493791,8.43782151048783e-07,0.000731753843917229
C15orf48,0.969157264869052,6.71918336343357,23.9921147582755,9.67310472600764e-07,0.000778961304864358
ELP5,0.710458076320933,4.63118726230564,23.2559551355342,1.41810660590858e-06,0.00106584892500089
FAM110B,0.742856908967072,3.27454390730597,23.0757848914224,1.5573980391178e-06,0.00109738159331338
PIK3R6,-0.919398212203208,0.12119778155813,22.1521303033471,2.51876321113938e-06,0.0016347763739703
ROBO3,-0.867041863912833,1.49844782314949,21.9319564628557,2.82490420057478e-06,0.0016347763739703
EPB41L4A,0.598311403993336,4.51880482735157,21.9032669900592,2.86745338018243e-06,0.0016347763739703
TRHDE-AS1,1.35498805992015,2.0044915349304,21.7889085275732,3.04354504665264e-06,0.0016347763739703
IL4I1,1.08008932574743,3.66749500016962,21.7605376996091,3.08888579748469e-06,0.0016347763739703
MMP9,2.25431491014374,2.85412453606005,21.6970563438742,3.19280842520402e-06,0.0016347763739703
LDLR,-1.23912295456305,3.51910341567918,21.613423852385,3.3350946071773e-06,0.0016347763739703
SH3D21,0.989560279577918,1.32182204982897,21.3419200260161,3.84236773034712e-06,0.00180495224133056
CCND2,-0.840683237944097,2.17428674721579,21.1659798952166,4.21174714614381e-06,0.00189932949302501
KCNAB1,0.818998501985858,4.99394373125349,20.5251817897939,5.88518932773841e-06,0.00255190863388165
CCL24,-2.11713590462927,1.53317071736026,19.8825468392292,8.23487000013475e-06,0.00342612211417212
ZFHX3,-0.338165723995604,6.06395008380045,19.7904405623865,8.64137837912943e-06,0.00342612211417212
TBC1D2B,0.520917550029475,4.74192806649603,19.7528580460411,8.81298042495933e-06,0.00342612211417212
TXNRD3,0.806748129891778,0.13531588482748,19.5518074100599,9.7908062581843e-06,0.00367938499182566
PLA2G7,1.25292574732779,3.84977291206635,19.0610608088857,1.26601852615992e-05,0.00460422350449257
YES1,1.09823653312803,2.42196006162383,18.5874129225524,1.62288573035109e-05,0.00571762928874317
CRIP1,-0.763961915263536,11.9989281083877,18.284110535325,1.90287761654645e-05,0.00632815841931236
RIPOR2,-1.08790600039836,2.49571478680445,18.278551509529,1.90843876402892e-05,0.00632815841931236
NPIPB5,0.509871338053531,3.0219191001581,18.2210820568221,1.9668958582254e-05,0.0063356525444666
VIM-AS1,-0.508437434505391,3.57805518016613,17.9644483958686,2.2506947701306e-05,0.00704842578845899
ZMIZ1-AS1,1.23721184636843,0.510864858321488,17.842793812598,2.39926138660681e-05,0.00716415718953294
ACO1,0.452321591626349,7.35128793661212,17.8305558508638,2.41474164628572e-05,0.00716415718953294
AP1S2,-0.458838938459263,5.98716216814059,17.6670870466639,2.63140638459772e-05,0.00760678861024479
CRH,3.25411101553937,2.2188226676161,17.6001368891884,2.72568726184554e-05,0.00768234954751165
AKR1C1,2.273653558402,3.12401243608117,17.4850598659171,2.89574335948158e-05,0.00787851738856404
NFATC2,-1.50868622328174,0.495557323813677,17.4594271119929,2.93505171473913e-05,0.00787851738856404
SLC24A1,0.568167671470519,1.24960247093438,17.236654243086,3.30007501114137e-05,0.00865233620362972
CXCL3,-1.0853087635924,7.87105450038945,17.1878440028052,3.38596092310939e-05,0.00867575532889438
LINC00881,-0.668238249158894,2.13953868555396,17.0912411247567,3.56262315500869e-05,0.00892555854434843
S100A10,-0.487670128614747,11.4552771181466,16.9913677443826,3.75501516996128e-05,0.00920305239698772
ENPP5,0.850532165128168,1.97586689922111,16.9486239671495,3.84051468313553e-05,0.00921233245482341
CRIP2,-2.22092633640588,2.03491907098657,16.589575526104,4.64053917812804e-05,0.0108994663946282
MYMX,0.975749777291356,0.298539807082474,16.3777108863419,5.18918770639934e-05,0.0119393677963155
TUT1,0.432830843918458,2.93490499749766,16.3138281603185,5.36708649688937e-05,0.0121017066331862
CHRNE,0.611655244652049,1.51675795408441,16.2171416300299,5.64807291968594e-05,0.0122666521647079
CORO1A,-0.525345296910069,4.27807914963651,16.2138653717644,5.65784914462312e-05,0.0122666521647079
SLC39A8,1.04426562538251,3.28672574762223,16.1524451886387,5.84430731730464e-05,0.0124318340934514
NLRP12,-0.59331877962092,2.27194765740122,15.7282491370169,7.3123909870978e-05,0.0152666474052853
