Set,NGenes,Direction,PValue,FDR,DEG.GENES
pulmonary_fibrosis_ctd,59,Down,0.0826049824508733,0.222542901916968,""
WP_LUNG_FIBROSIS,36,Down,0.0890171607667871,0.222542901916968,""
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,8,Up,0.219270217977022,0.365450363295037,""
fibrosis_transcriptional_signature,18,Down,0.583887683340437,0.729859604175547,SLAMF7
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,57,Down,0.758489383393185,0.758489383393185,""
