,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val
1,APOC1,1.4892386953673,4.59772977977427,52.2548036709662,0,0
2,APOC2,4.46665751379101,-0.703571288677876,157.379643496676,0,0
3,FABP4,1.60388739841504,3.14282522573783,40.4198641902475,0,0
4,FTH1,0.721749024622915,6.84411162023524,42.5693737946555,0,0
5,FTL,1.09369411024984,7.46673281829158,63.0692102131235,0,0
6,MT2A,1.5348645182945,-0.520590691959104,42.0689793061906,0,0
7,SCD,1.7235338432378,0.260889044638395,46.2680028016429,0,0
8,NUPR1,1.37693268738754,0.283373360898873,32.6614821181989,2.05572697545349e-233,3.21145668105344e-230
9,GCHFR,1.13434395339855,1.01466397373325,26.7536625225705,1.38691790520772e-157,1.66664857808884e-154
10,CFD,1.0108985553284,0.403300709366499,23.5950291221791,3.75600031145091e-123,3.91174912436574e-120
11,ABCA1,0.633384558398337,-1.37233407581915,22.1859919078942,3.60520688122567e-109,3.12891899436152e-106
12,SOD2,0.773239317239964,-0.91820839117024,21.819383647773,1.13581611396906e-105,9.3387996486446e-103
13,RBP4,0.893505883416304,-0.270761906567599,19.9235696561828,1.68198286687641e-88,1.25123506411158e-85
14,TYROBP,0.516429028523403,3.74368659022853,19.5102851209524,5.80847461853472e-85,4.12454502230679e-82
15,BLVRB,0.743913016188624,-0.733643543957732,19.320827185339,2.29895721288164e-83,1.49642956581821e-80
16,PLIN2,0.878078150296911,0.527181968363212,19.1371892601786,7.85607830652065e-82,4.90910621217863e-79
17,LGALS1,0.719855106019936,2.31552744506,17.4662783069666,1.52756457615333e-68,9.1783130033336e-66
18,PPDPF,0.754073563479387,0.459897090536429,17.3568925756833,1.02820244722009e-67,5.94910319647119e-65
19,LIPA,0.717383906422531,-0.468780958156237,17.0367704903448,2.54635243493657e-65,1.42068277637782e-62
20,CTSL,0.786196056345646,0.46650326529815,16.5883613270219,4.84123291487171e-62,2.5209913532042e-59
21,CSTB,0.623098505592637,2.62189210203177,15.9681250496312,1.19651840434367e-57,5.66424560989599e-55
22,HMOX1,0.630849297120198,-0.824302009655999,15.8271836616586,1.13002732054201e-56,5.19214317691392e-54
23,GPNMB,0.718512537962953,0.829795233393583,15.4526774832748,4.00640582608214e-54,1.78823062328729e-51
24,SERPING1,0.706951166374224,0.649692051380093,14.7679305248481,1.28381577874376e-49,5.42047840419867e-47
25,C1QB,0.620637407532959,3.6239562433266,14.6302637766334,9.77262720713387e-49,4.01757847973277e-46
26,TSPAN4,0.515872934322877,-1.16492396061664,13.1791089322941,6.10883863317799e-40,2.32761651530504e-37
27,PLTP,0.403138549084385,-1.57956055443959,12.564633507087,1.72752673388018e-36,6.27614479922702e-34
28,CTSS,0.503683853580143,2.49950942030007,12.4056481497173,1.27052567311818e-35,4.51094365123915e-33
29,APOE,0.679003587390341,2.61176790754591,12.2971542046267,4.88758418483999e-35,1.69675200301267e-32
30,LYZ,0.524500985636294,4.48911023351977,12.1743162982777,2.2153943532607e-34,7.52367186666056e-32
31,KLHDC8B,0.425286173050617,-1.44148177729547,11.9527838639023,3.25652141607389e-33,1.05986203253972e-30
32,AQP9,0.463928156969386,-1.34608163974577,11.8715857997758,8.6162552846017e-33,2.69206280112096e-30
33,PSAP,0.466877458773162,2.90209948253867,11.681983881219,8.14686297155039e-32,2.49549594787373e-29
34,FABP5,0.585391641957562,1.86525359300374,11.5516672741194,3.73785922247356e-31,1.12293916872081e-28
35,CCL18,0.708972059736291,0.38271766422846,11.4811773073454,8.46185811970358e-31,2.40347540992744e-28
36,SSR4,0.567912969752217,0.003827774445802,11.0007799077335,1.94481700976113e-28,5.42534487973007e-26
37,NPC2,0.541382675928697,1.21787088062616,10.2321760027098,7.25646368774863e-25,1.85836845459031e-22
38,CES1,0.566604639102323,0.0783892821617489,10.2038446261901,9.71711439588752e-25,2.44839937246056e-22
39,MSR1,0.552099657900571,1.29727196119516,9.79122227391928,6.24301443080005e-23,1.5004364836609e-20
40,JPT1,0.523721628183614,0.144461668208365,9.40749309710285,2.57685578923298e-21,5.83415088976776e-19
41,CYP27A1,0.518281331179785,0.235764219663693,9.28701546199761,8.04145273095026e-21,1.79462249375579e-18
42,SAT1,0.525502199511249,1.24899388971371,9.21181704534297,1.62432100042981e-20,3.52432537065478e-18
43,FCGR3A,0.527909033356011,0.816090429615642,8.96670398612608,1.54563277051201e-19,3.26295610012685e-17
44,RMDN3,0.438264695019969,-0.828531176121855,7.73559655332192,5.1798105529708e-15,9.63321434029879e-13
45,CYB5A,0.426101499664428,-0.852234141038371,7.65190459937994,9.96358546427639e-15,1.83118978968148e-12
46,CSTA,0.467379045415444,-0.0166157577578703,7.35496378990075,9.60041047165902e-14,1.66641791542508e-11
47,GSTP1,0.468204697254047,0.945481803462877,7.34838305381707,1.00848179692007e-13,1.73126402543795e-11
48,SPARC,0.374215666764008,-1.32131595652269,7.03741876773071,9.83604100556197e-13,1.63466630413712e-10
49,ADA2,0.415236163666429,-0.69795713810282,6.54084761280357,3.06895370325704e-11,4.74685096557243e-09
50,POLR2L,0.439790009796907,0.09058506054501,6.46109076331669,5.21438595491533e-11,7.98618993996934e-09
51,ABCG1,0.439647718144898,-0.0134085972690145,6.44989806677506,5.6142781359375e-11,8.51517019802093e-09
52,PLD3,0.429837569721377,-0.532301661901042,6.27587766240337,1.74336330541098e-10,2.56932278840851e-08
53,SQSTM1,0.430459002878586,-0.0109447797414859,6.13282967377478,4.32788264080576e-10,6.2602020939507e-08
54,ZFAS1,0.424574826020566,-0.154501480926766,5.94912966630084,1.35102276357915e-09,1.93630069840673e-07
55,PFDN5,0.372517654502197,2.23400532376004,5.76596249235208,4.06808876472827e-09,5.62404271527301e-07
56,ATOX1,0.415577132633175,0.0717209058293327,5.61744051852254,9.70852930096506e-09,1.31884038904066e-06
57,APLP2,0.401421718065418,1.12671417637457,5.38219340560068,3.68503041456714e-08,4.8376088349889e-06
58,CD302,0.397095251528587,-0.39500166839364,5.20349646667864,9.79231258418098e-08,1.25389759991865e-05
59,NR1H3,0.32295685104213,-1.46625142082399,5.08885108323985,1.80350172156222e-07,2.29059381254024e-05
60,TMA7,0.397675321350635,0.390038931923157,5.00828499898346,2.74916266851031e-07,3.43579353659745e-05
61,PRDX1,0.380160423063686,1.77645291200881,4.86204539260109,5.81518366604506e-07,7.09724993991843e-05
62,FDX1,0.366750581445601,-0.868250360297225,4.84127092967442,6.45737735837994e-07,7.81993403818694e-05
63,ALDH2,0.377127533245316,1.86336863314996,4.77986757881828,8.77935088989717e-07,1.04695434810667e-04
64,CTSB,0.373666063741337,1.89696328982263,4.72737369438544,1.13830790931271e-06,1.34717016358205e-04
65,PLAUR,0.391117870422191,0.0506111183249588,4.68907805219053,1.37347489377245e-06,1.61326502184309e-04
66,LRP1,0.384096341062054,0.327130867153534,4.56743474138646,2.47073079736111e-06,2.85909307528706e-04
67,FMNL2,0.342154911743347,-1.08978284900799,4.4363356895873,4.57861126821695e-06,5.25934303177097e-04
68,SLC15A3,0.373098833066256,-0.303520354077544,4.40253805390697,5.35351465297887e-06,6.10456977436759e-04
69,ELOB,0.363045353007693,1.46801162012705,4.23086069419623,1.16472772584404e-05,0.00129966975236682
70,TNFAIP2,0.344017437060348,-0.943912278579153,4.14790619251249,1.67862976910266e-05,0.00185982654276041
71,FYB1,0.337293858929487,-1.11446982819776,4.11794311300891,1.9124320602848e-05,0.00210394462294149
72,CAMP,0.331644204037903,-1.34196233728539,3.9852226917325,3.3725365451658e-05,0.0036587337436514
73,AOC3,0.307559489728423,-1.46128531990544,3.92100241596484,4.41115154999307e-05,0.00471993215849258
74,PILRA,0.355084900123519,-0.364080291176317,3.85691211208422,5.74396966412593e-05,0.00610423769339968
75,SNX10,0.364388769353214,0.30506492853781,3.85084791333826,5.88807600739238e-05,0.00621510293158675
76,CTSD,0.32195738891981,3.56663786767283,3.82777946986829,6.46801525024245e-05,0.00673622228261917
77,CD36,0.298354585039451,-1.56158343562738,3.7007228472263,1.07533931109186e-04,0.0110519412617612
78,AKR1B1,0.328523081251444,-1.01657216779736,3.65442774212514,1.28924824915287e-04,0.0131638144759909
79,SRGN,0.358347630326939,1.83153214788851,3.64381916366474,1.3435923916476e-04,0.0136296106118953
